,ID,year,month,day,hour,mins,waveperiod,wavedirection,waveheight,Lat,Lon,WindDir,windspeed,pressure,WindDir_L,possibility,datetime,hurrthreat
663,41046.0,2011.0,1.0,28.0,14.0,50.0,6.62,348.0,1.58,23.832,-68.417,178.0,5.3,1017.1,S,0.0,2011-01-28 14:50:00,0
664,41046.0,2011.0,1.0,28.0,15.0,50.0,6.52,349.0,1.49,23.832,-68.417,185.0,5.8,1016.9,S,0.0,2011-01-28 15:50:00,0
665,41046.0,2011.0,1.0,28.0,16.0,50.0,6.8,322.0,1.63,23.832,-68.417,193.0,5.2,1016.2,S,0.0,2011-01-28 16:50:00,0
666,41046.0,2011.0,1.0,28.0,17.0,50.0,6.14,353.0,1.34,23.832,-68.417,200.0,4.6,1015.5,SW,0.0,2011-01-28 17:50:00,0
667,41046.0,2011.0,1.0,28.0,18.0,50.0,6.55,314.0,1.42,23.832,-68.417,211.0,4.1,1014.6,SW,0.0,2011-01-28 18:50:00,0
668,41046.0,2011.0,1.0,28.0,19.0,50.0,6.75,328.0,1.46,23.832,-68.417,195.0,4.6,1014.0,S,0.0,2011-01-28 19:50:00,0
669,41046.0,2011.0,1.0,28.0,20.0,50.0,6.58,318.0,1.38,23.832,-68.417,207.0,3.5,1013.9,SW,0.0,2011-01-28 20:50:00,0
670,41046.0,2011.0,1.0,28.0,21.0,50.0,6.74,322.0,1.32,23.832,-68.417,221.0,4.6,1014.3,SW,0.0,2011-01-28 21:50:00,0
671,41046.0,2011.0,1.0,28.0,22.0,50.0,6.46,340.0,1.26,23.832,-68.417,225.0,4.6,1014.8,SW,0.0,2011-01-28 22:50:00,0
672,41046.0,2011.0,1.0,28.0,23.0,50.0,6.36,312.0,1.35,23.832,-68.417,218.0,4.1,1015.6,SW,0.0,2011-01-28 23:50:00,0
673,41046.0,2011.0,1.0,29.0,0.0,50.0,6.26,340.0,1.36,23.832,-68.417,250.0,4.5,1016.0,W,0.0,2011-01-29 00:50:00,0
674,41046.0,2011.0,1.0,29.0,1.0,50.0,5.95,341.0,1.19,23.832,-68.417,263.0,4.5,1016.2,W,0.0,2011-01-29 01:50:00,0
675,41046.0,2011.0,1.0,29.0,2.0,50.0,6.25,321.0,1.42,23.832,-68.417,278.0,3.8,1016.4,W,0.0,2011-01-29 02:50:00,0
676,41046.0,2011.0,1.0,29.0,3.0,50.0,6.12,335.0,1.24,23.832,-68.417,265.0,3.9,1016.2,W,0.0,2011-01-29 03:50:00,0
677,41046.0,2011.0,1.0,29.0,4.0,50.0,6.2,4.0,1.33,23.832,-68.417,265.0,4.8,1016.0,W,0.0,2011-01-29 04:50:00,0
678,41046.0,2011.0,1.0,29.0,5.0,50.0,6.09,333.0,1.3,23.832,-68.417,274.0,4.9,1015.8,W,0.0,2011-01-29 05:50:00,0
679,41046.0,2011.0,1.0,29.0,6.0,50.0,5.98,357.0,1.4,23.832,-68.417,276.0,5.6,1015.4,W,0.0,2011-01-29 06:50:00,0
680,41046.0,2011.0,1.0,29.0,7.0,50.0,5.91,14.0,1.33,23.832,-68.417,281.0,5.3,1015.1,W,0.0,2011-01-29 07:50:00,0
681,41046.0,2011.0,1.0,29.0,8.0,50.0,6.06,18.0,1.32,23.832,-68.417,305.0,5.3,1015.4,NW,0.0,2011-01-29 08:50:00,0
682,41046.0,2011.0,1.0,29.0,9.0,50.0,6.34,359.0,1.53,23.832,-68.417,308.0,4.6,1015.7,NW,0.0,2011-01-29 09:50:00,0
683,41046.0,2011.0,1.0,29.0,10.0,50.0,6.31,15.0,1.39,23.832,-68.417,319.0,4.6,1016.3,NW,0.0,2011-01-29 10:50:00,0
684,41046.0,2011.0,1.0,29.0,11.0,50.0,6.21,26.0,1.43,23.832,-68.417,332.0,4.8,1017.1,NW,0.0,2011-01-29 11:50:00,0
685,41046.0,2011.0,1.0,29.0,12.0,50.0,6.16,1.0,1.41,23.832,-68.417,338.0,4.2,1018.1,NW,0.0,2011-01-29 12:50:00,0
686,41046.0,2011.0,1.0,29.0,13.0,50.0,6.62,8.0,1.55,23.832,-68.417,2.0,5.1,1019.0,N,0.0,2011-01-29 13:50:00,0
687,41046.0,2011.0,1.0,29.0,14.0,50.0,6.24,5.0,1.44,23.832,-68.417,350.0,4.9,1019.6,N,0.0,2011-01-29 14:50:00,0
688,41046.0,2011.0,1.0,29.0,15.0,50.0,6.35,9.0,1.4,23.832,-68.417,8.0,5.4,1019.4,N,0.0,2011-01-29 15:50:00,0
689,41046.0,2011.0,1.0,29.0,16.0,50.0,6.13,360.0,1.42,23.832,-68.417,26.0,6.1,1018.8,N,0.0,2011-01-29 16:50:00,0
690,41046.0,2011.0,1.0,29.0,17.0,50.0,6.02,14.0,1.32,23.832,-68.417,27.0,5.3,1018.4,N,0.0,2011-01-29 17:50:00,0
691,41046.0,2011.0,1.0,29.0,18.0,50.0,6.21,17.0,1.39,23.832,-68.417,31.0,5.3,1017.8,N,0.0,2011-01-29 18:50:00,0
692,41046.0,2011.0,1.0,29.0,19.0,50.0,6.38,8.0,1.38,23.832,-68.417,40.0,4.4,1017.6,NE,0.0,2011-01-29 19:50:00,0
693,41046.0,2011.0,1.0,29.0,20.0,50.0,6.16,16.0,1.34,23.832,-68.417,47.0,4.7,1017.9,NE,0.0,2011-01-29 20:50:00,0
694,41046.0,2011.0,1.0,29.0,21.0,50.0,6.08,1.0,1.27,23.832,-68.417,50.0,5.9,1018.4,NE,0.0,2011-01-29 21:50:00,0
695,41046.0,2011.0,1.0,29.0,22.0,50.0,6.0,1.0,1.31,23.832,-68.417,65.0,5.5,1018.8,NE,0.0,2011-01-29 22:50:00,0
696,41046.0,2011.0,1.0,29.0,23.0,50.0,5.82,358.0,1.3,23.832,-68.417,68.0,5.7,1019.3,NE,0.0,2011-01-29 23:50:00,0
697,41046.0,2011.0,1.0,30.0,0.0,50.0,6.22,348.0,1.49,23.832,-68.417,78.0,5.8,1019.5,E,0.0,2011-01-30 00:50:00,0
698,41046.0,2011.0,1.0,30.0,1.0,50.0,5.91,17.0,1.55,23.832,-68.417,95.0,4.9,1020.0,E,0.0,2011-01-30 01:50:00,0
699,41046.0,2011.0,1.0,30.0,2.0,50.0,6.03,347.0,1.57,23.832,-68.417,97.0,6.9,1020.0,E,0.0,2011-01-30 02:50:00,0
700,41046.0,2011.0,1.0,30.0,3.0,50.0,5.8,323.0,1.53,23.832,-68.417,77.0,5.0,1020.0,E,0.0,2011-01-30 03:50:00,0
701,41046.0,2011.0,1.0,30.0,4.0,50.0,5.59,349.0,1.64,23.832,-68.417,61.0,7.5,1019.3,NE,0.0,2011-01-30 04:50:00,0
702,41046.0,2011.0,1.0,30.0,5.0,50.0,5.51,5.0,1.54,23.832,-68.417,57.0,6.9,1019.0,NE,0.0,2011-01-30 05:50:00,0
703,41046.0,2011.0,1.0,30.0,6.0,50.0,5.43,1.0,1.54,23.832,-68.417,62.0,7.7,1018.7,NE,0.0,2011-01-30 06:50:00,0
704,41046.0,2011.0,1.0,30.0,7.0,50.0,5.7,347.0,1.53,23.832,-68.417,73.0,6.1,1018.5,E,0.0,2011-01-30 07:50:00,0
705,41046.0,2011.0,1.0,30.0,8.0,50.0,5.65,339.0,1.54,23.832,-68.417,80.0,7.6,1018.2,E,0.0,2011-01-30 08:50:00,0
706,41046.0,2011.0,1.0,30.0,9.0,50.0,5.41,12.0,1.59,23.832,-68.417,77.0,8.7,1018.3,E,0.0,2011-01-30 09:50:00,0
707,41046.0,2011.0,1.0,30.0,10.0,50.0,5.23,358.0,1.56,23.832,-68.417,61.0,8.6,1018.7,NE,0.0,2011-01-30 10:50:00,0
708,41046.0,2011.0,1.0,30.0,11.0,50.0,5.39,8.0,1.54,23.832,-68.417,47.0,8.3,1019.5,NE,0.0,2011-01-30 11:50:00,0
709,41046.0,2011.0,1.0,30.0,12.0,50.0,5.47,3.0,1.64,23.832,-68.417,50.0,8.5,1020.3,NE,0.0,2011-01-30 12:50:00,0
710,41046.0,2011.0,1.0,30.0,13.0,50.0,5.12,2.0,1.66,23.832,-68.417,50.0,8.9,1021.2,NE,0.0,2011-01-30 13:50:00,0
711,41046.0,2011.0,1.0,30.0,14.0,50.0,5.15,33.0,1.68,23.832,-68.417,46.0,8.9,1021.4,NE,0.0,2011-01-30 14:50:00,0
712,41046.0,2011.0,1.0,30.0,15.0,50.0,5.14,23.0,1.56,23.832,-68.417,57.0,9.3,1020.9,NE,0.0,2011-01-30 15:50:00,0
713,41046.0,2011.0,1.0,30.0,16.0,50.0,5.12,30.0,1.61,23.832,-68.417,62.0,9.4,1020.2,NE,0.0,2011-01-30 16:50:00,0
714,41046.0,2011.0,1.0,30.0,17.0,50.0,5.28,12.0,1.73,23.832,-68.417,74.0,9.8,1019.2,E,0.0,2011-01-30 17:50:00,0
715,41046.0,2011.0,1.0,30.0,18.0,50.0,5.19,13.0,1.77,23.832,-68.417,69.0,9.2,1018.6,NE,0.0,2011-01-30 18:50:00,0
716,41046.0,2011.0,1.0,30.0,19.0,50.0,5.21,17.0,1.81,23.832,-68.417,72.0,9.6,1018.3,E,0.0,2011-01-30 19:50:00,0
717,41046.0,2011.0,1.0,30.0,20.0,50.0,5.2,2.0,1.76,23.832,-68.417,68.0,9.5,1018.5,NE,0.0,2011-01-30 20:50:00,0
718,41046.0,2011.0,1.0,30.0,21.0,50.0,5.16,360.0,1.69,23.832,-68.417,65.0,9.1,1018.7,NE,0.0,2011-01-30 21:50:00,0
719,41046.0,2011.0,1.0,30.0,22.0,50.0,5.29,41.0,1.77,23.832,-68.417,58.0,9.2,1018.9,NE,0.0,2011-01-30 22:50:00,0
720,41046.0,2011.0,1.0,30.0,23.0,50.0,5.46,22.0,1.89,23.832,-68.417,59.0,9.0,1019.5,NE,0.0,2011-01-30 23:50:00,0
721,41046.0,2011.0,1.0,31.0,0.0,50.0,5.24,45.0,1.77,23.832,-68.417,64.0,9.4,1019.9,NE,0.0,2011-01-31 00:50:00,0
722,41046.0,2011.0,1.0,31.0,1.0,50.0,5.33,50.0,1.8,23.832,-68.417,67.0,8.0,1020.1,NE,0.0,2011-01-31 01:50:00,0
723,41046.0,2011.0,1.0,31.0,2.0,50.0,5.29,47.0,1.73,23.832,-68.417,60.0,7.8,1020.4,NE,0.0,2011-01-31 02:50:00,0
724,41046.0,2011.0,1.0,31.0,3.0,50.0,5.22,6.0,1.63,23.832,-68.417,58.0,8.0,1020.1,NE,0.0,2011-01-31 03:50:00,0
725,41046.0,2011.0,1.0,31.0,4.0,50.0,5.29,36.0,1.65,23.832,-68.417,59.0,7.1,1019.6,NE,0.0,2011-01-31 04:50:00,0
726,41046.0,2011.0,1.0,31.0,5.0,50.0,5.48,17.0,1.61,23.832,-68.417,46.0,7.4,1019.1,NE,0.0,2011-01-31 05:50:00,0
727,41046.0,2011.0,1.0,31.0,6.0,50.0,5.21,63.0,1.51,23.832,-68.417,65.0,8.5,1018.5,NE,0.0,2011-01-31 06:50:00,0
728,41046.0,2011.0,1.0,31.0,7.0,50.0,5.16,49.0,1.57,23.832,-68.417,54.0,8.2,1018.1,NE,0.0,2011-01-31 07:50:00,0
729,41046.0,2011.0,1.0,31.0,8.0,50.0,5.26,9.0,1.56,23.832,-68.417,63.0,7.3,1018.3,NE,0.0,2011-01-31 08:50:00,0
730,41046.0,2011.0,1.0,31.0,9.0,50.0,5.08,52.0,1.5,23.832,-68.417,54.0,7.2,1018.4,NE,0.0,2011-01-31 09:50:00,0
731,41046.0,2011.0,1.0,31.0,10.0,50.0,5.43,49.0,1.59,23.832,-68.417,49.0,7.5,1019.0,NE,0.0,2011-01-31 10:50:00,0
732,41046.0,2011.0,1.0,31.0,11.0,50.0,5.49,57.0,1.49,23.832,-68.417,41.0,7.3,1019.7,NE,0.0,2011-01-31 11:50:00,0
733,41046.0,2011.0,1.0,31.0,12.0,50.0,5.25,26.0,1.45,23.832,-68.417,41.0,6.9,1020.5,NE,0.0,2011-01-31 12:50:00,0
734,41046.0,2011.0,1.0,31.0,13.0,50.0,5.64,69.0,1.44,23.832,-68.417,44.0,6.1,1021.0,NE,0.0,2011-01-31 13:50:00,0
735,41046.0,2011.0,1.0,31.0,14.0,50.0,5.48,67.0,1.38,23.832,-68.417,38.0,6.3,1021.5,NE,0.0,2011-01-31 14:50:00,0
736,41046.0,2011.0,1.0,31.0,15.0,50.0,5.74,72.0,1.46,23.832,-68.417,38.0,5.5,1021.3,NE,0.0,2011-01-31 15:50:00,0
737,41046.0,2011.0,1.0,31.0,16.0,50.0,5.37,62.0,1.18,23.832,-68.417,44.0,5.1,1020.5,NE,0.0,2011-01-31 16:50:00,0
738,41046.0,2011.0,1.0,31.0,17.0,50.0,5.77,61.0,1.35,23.832,-68.417,44.0,4.3,1019.4,NE,0.0,2011-01-31 17:50:00,0
739,41046.0,2011.0,1.0,31.0,18.0,50.0,5.74,66.0,1.28,23.832,-68.417,52.0,4.8,1018.5,NE,0.0,2011-01-31 18:50:00,0
740,41046.0,2011.0,1.0,31.0,19.0,50.0,5.83,68.0,1.22,23.832,-68.417,44.0,4.4,1018.2,NE,0.0,2011-01-31 19:50:00,0
741,41046.0,2011.0,1.0,31.0,20.0,50.0,6.13,70.0,1.31,23.832,-68.417,51.0,4.1,1018.3,NE,0.0,2011-01-31 20:50:00,0
742,41046.0,2011.0,1.0,31.0,21.0,50.0,5.8,26.0,1.22,23.832,-68.417,49.0,5.1,1018.7,NE,0.0,2011-01-31 21:50:00,0
743,41046.0,2011.0,1.0,31.0,22.0,50.0,5.82,79.0,1.18,23.832,-68.417,42.0,5.0,1019.2,NE,0.0,2011-01-31 22:50:00,0
744,41046.0,2011.0,1.0,31.0,23.0,50.0,5.93,65.0,1.27,23.832,-68.417,43.0,4.8,1019.5,NE,0.0,2011-01-31 23:50:00,0
745,41046.0,2011.0,2.0,1.0,0.0,50.0,5.93,68.0,1.28,23.832,-68.417,50.0,3.6,1019.4,NE,0.0,2011-02-01 00:50:00,0
746,41046.0,2011.0,2.0,1.0,1.0,50.0,6.2,71.0,1.3,23.832,-68.417,56.0,3.0,1019.7,NE,0.0,2011-02-01 01:50:00,0
747,41046.0,2011.0,2.0,1.0,2.0,50.0,5.82,63.0,1.17,23.832,-68.417,68.0,5.0,1019.9,NE,0.0,2011-02-01 02:50:00,0
748,41046.0,2011.0,2.0,1.0,3.0,50.0,5.78,72.0,1.2,23.832,-68.417,61.0,5.1,1019.8,NE,0.0,2011-02-01 03:50:00,0
749,41046.0,2011.0,2.0,1.0,4.0,50.0,5.87,62.0,1.16,23.832,-68.417,62.0,5.1,1019.5,NE,0.0,2011-02-01 04:50:00,0
750,41046.0,2011.0,2.0,1.0,5.0,50.0,5.91,72.0,1.27,23.832,-68.417,63.0,4.5,1019.0,NE,0.0,2011-02-01 05:50:00,0
751,41046.0,2011.0,2.0,1.0,6.0,50.0,5.53,66.0,1.14,23.832,-68.417,61.0,4.7,1018.7,NE,0.0,2011-02-01 06:50:00,0
752,41046.0,2011.0,2.0,1.0,7.0,50.0,5.63,92.0,1.19,23.832,-68.417,74.0,5.1,1018.0,E,0.0,2011-02-01 07:50:00,0
753,41046.0,2011.0,2.0,1.0,8.0,50.0,5.52,58.0,1.12,23.832,-68.417,84.0,5.1,1017.9,E,0.0,2011-02-01 08:50:00,0
754,41046.0,2011.0,2.0,1.0,9.0,50.0,5.41,68.0,1.09,23.832,-68.417,71.0,4.9,1018.4,E,0.0,2011-02-01 09:50:00,0
755,41046.0,2011.0,2.0,1.0,10.0,50.0,5.38,70.0,1.1,23.832,-68.417,71.0,4.9,1018.9,E,0.0,2011-02-01 10:50:00,0
756,41046.0,2011.0,2.0,1.0,11.0,50.0,5.28,62.0,1.1,23.832,-68.417,67.0,5.5,1019.7,NE,0.0,2011-02-01 11:50:00,0
757,41046.0,2011.0,2.0,1.0,12.0,50.0,5.43,70.0,1.13,23.832,-68.417,69.0,6.0,1020.4,NE,0.0,2011-02-01 12:50:00,0
758,41046.0,2011.0,2.0,1.0,13.0,50.0,5.26,68.0,1.07,23.832,-68.417,75.0,6.4,1020.7,E,0.0,2011-02-01 13:50:00,0
759,41046.0,2011.0,2.0,1.0,14.0,50.0,5.35,75.0,1.16,23.832,-68.417,79.0,6.4,1021.0,E,0.0,2011-02-01 14:50:00,0
760,41046.0,2011.0,2.0,1.0,15.0,50.0,5.4,82.0,1.2,23.832,-68.417,75.0,5.6,1020.5,E,0.0,2011-02-01 15:50:00,0
761,41046.0,2011.0,2.0,1.0,16.0,50.0,5.31,90.0,1.22,23.832,-68.417,83.0,5.5,1020.0,E,0.0,2011-02-01 16:50:00,0
762,41046.0,2011.0,2.0,1.0,17.0,50.0,5.3,67.0,1.12,23.832,-68.417,66.0,5.1,1018.9,NE,0.0,2011-02-01 17:50:00,0
763,41046.0,2011.0,2.0,1.0,18.0,50.0,5.46,78.0,1.13,23.832,-68.417,63.0,5.0,1018.6,NE,0.0,2011-02-01 18:50:00,0
764,41046.0,2011.0,2.0,1.0,19.0,50.0,5.59,92.0,1.23,23.832,-68.417,81.0,5.1,1018.5,E,0.0,2011-02-01 19:50:00,0
765,41046.0,2011.0,2.0,1.0,20.0,50.0,5.43,85.0,1.16,23.832,-68.417,97.0,5.1,1018.9,E,0.0,2011-02-01 20:50:00,0
766,41046.0,2011.0,2.0,1.0,21.0,50.0,5.52,78.0,1.16,23.832,-68.417,93.0,4.2,1019.3,E,0.0,2011-02-01 21:50:00,0
767,41046.0,2011.0,2.0,1.0,22.0,50.0,5.53,92.0,1.06,23.832,-68.417,98.0,4.6,1019.5,E,0.0,2011-02-01 22:50:00,0
768,41046.0,2011.0,2.0,1.0,23.0,50.0,5.75,68.0,1.24,23.832,-68.417,94.0,5.3,1020.1,E,0.0,2011-02-01 23:50:00,0
769,41046.0,2011.0,2.0,2.0,0.0,50.0,5.49,74.0,1.12,23.832,-68.417,93.0,5.3,1020.5,E,0.0,2011-02-02 00:50:00,0
770,41046.0,2011.0,2.0,2.0,1.0,50.0,5.34,57.0,1.09,23.832,-68.417,86.0,5.7,1020.9,E,0.0,2011-02-02 01:50:00,0
771,41046.0,2011.0,2.0,2.0,2.0,50.0,5.46,79.0,1.22,23.832,-68.417,85.0,5.6,1021.5,E,0.0,2011-02-02 02:50:00,0
772,41046.0,2011.0,2.0,2.0,3.0,50.0,5.25,62.0,1.12,23.832,-68.417,103.0,6.1,1021.3,E,0.0,2011-02-02 03:50:00,0
773,41046.0,2011.0,2.0,2.0,4.0,50.0,5.18,57.0,1.14,23.832,-68.417,106.0,5.9,1020.7,E,0.0,2011-02-02 04:50:00,0
774,41046.0,2011.0,2.0,2.0,5.0,50.0,5.21,68.0,1.23,23.832,-68.417,109.0,5.9,1020.5,E,0.0,2011-02-02 05:50:00,0
775,41046.0,2011.0,2.0,2.0,6.0,50.0,5.29,50.0,1.28,23.832,-68.417,107.0,5.4,1020.0,E,0.0,2011-02-02 06:50:00,0
776,41046.0,2011.0,2.0,2.0,7.0,50.0,5.3,68.0,1.22,23.832,-68.417,104.0,5.1,1019.5,E,0.0,2011-02-02 07:50:00,0
777,41046.0,2011.0,2.0,2.0,8.0,50.0,5.68,50.0,1.45,23.832,-68.417,98.0,5.4,1019.5,E,0.0,2011-02-02 08:50:00,0
778,41046.0,2011.0,2.0,2.0,9.0,50.0,5.7,57.0,1.37,23.832,-68.417,96.0,5.0,1020.0,E,0.0,2011-02-02 09:50:00,0
779,41046.0,2011.0,2.0,2.0,10.0,50.0,5.72,62.0,1.4,23.832,-68.417,88.0,5.5,1020.7,E,0.0,2011-02-02 10:50:00,0
780,41046.0,2011.0,2.0,2.0,11.0,50.0,5.73,55.0,1.32,23.832,-68.417,85.0,6.1,1021.0,E,0.0,2011-02-02 11:50:00,0
781,41046.0,2011.0,2.0,2.0,12.0,50.0,5.66,55.0,1.36,23.832,-68.417,85.0,5.4,1021.7,E,0.0,2011-02-02 12:50:00,0
782,41046.0,2011.0,2.0,2.0,13.0,50.0,6.01,66.0,1.52,23.832,-68.417,94.0,5.5,1022.2,E,0.0,2011-02-02 13:50:00,0
783,41046.0,2011.0,2.0,2.0,14.0,50.0,5.82,64.0,1.4,23.832,-68.417,79.0,5.3,1022.5,E,0.0,2011-02-02 14:50:00,0
784,41046.0,2011.0,2.0,2.0,15.0,50.0,5.86,76.0,1.42,23.832,-68.417,84.0,4.8,1022.2,E,0.0,2011-02-02 15:50:00,0
785,41046.0,2011.0,2.0,2.0,16.0,50.0,5.85,69.0,1.39,23.832,-68.417,105.0,4.8,1021.2,E,0.0,2011-02-02 16:50:00,0
786,41046.0,2011.0,2.0,2.0,17.0,50.0,5.9,67.0,1.44,23.832,-68.417,102.0,4.7,1020.6,E,0.0,2011-02-02 17:50:00,0
787,41046.0,2011.0,2.0,2.0,18.0,50.0,5.91,55.0,1.4,23.832,-68.417,104.0,4.8,1020.2,E,0.0,2011-02-02 18:50:00,0
788,41046.0,2011.0,2.0,2.0,19.0,50.0,5.74,76.0,1.34,23.832,-68.417,95.0,4.0,1020.3,E,0.0,2011-02-02 19:50:00,0
789,41046.0,2011.0,2.0,2.0,20.0,50.0,5.98,53.0,1.44,23.832,-68.417,94.0,3.2,1020.4,E,0.0,2011-02-02 20:50:00,0
790,41046.0,2011.0,2.0,2.0,21.0,50.0,5.89,64.0,1.25,23.832,-68.417,81.0,3.3,1020.8,E,0.0,2011-02-02 21:50:00,0
791,41046.0,2011.0,2.0,2.0,22.0,50.0,5.87,66.0,1.3,23.832,-68.417,72.0,3.5,1021.2,E,0.0,2011-02-02 22:50:00,0
792,41046.0,2011.0,2.0,2.0,23.0,50.0,5.92,56.0,1.36,23.832,-68.417,74.0,4.1,1021.6,E,0.0,2011-02-02 23:50:00,0
793,41046.0,2011.0,2.0,3.0,0.0,50.0,6.06,53.0,1.37,23.832,-68.417,72.0,5.3,1022.0,E,0.0,2011-02-03 00:50:00,0
794,41046.0,2011.0,2.0,3.0,1.0,50.0,5.62,54.0,1.25,23.832,-68.417,91.0,5.0,1022.2,E,0.0,2011-02-03 01:50:00,0
795,41046.0,2011.0,2.0,3.0,2.0,50.0,5.79,55.0,1.36,23.832,-68.417,95.0,5.4,1022.4,E,0.0,2011-02-03 02:50:00,0
796,41046.0,2011.0,2.0,3.0,3.0,50.0,5.46,70.0,1.21,23.832,-68.417,92.0,4.7,1022.2,E,0.0,2011-02-03 03:50:00,0
797,41046.0,2011.0,2.0,3.0,4.0,50.0,5.71,67.0,1.4,23.832,-68.417,100.0,5.1,1021.6,E,0.0,2011-02-03 04:50:00,0
798,41046.0,2011.0,2.0,3.0,5.0,50.0,5.57,48.0,1.38,23.832,-68.417,97.0,4.9,1021.0,E,0.0,2011-02-03 05:50:00,0
799,41046.0,2011.0,2.0,3.0,6.0,50.0,5.6,63.0,1.34,23.832,-68.417,94.0,4.9,1020.5,E,0.0,2011-02-03 06:50:00,0
800,41046.0,2011.0,2.0,3.0,7.0,50.0,5.49,60.0,1.29,23.832,-68.417,100.0,5.7,1020.1,E,0.0,2011-02-03 07:50:00,0
801,41046.0,2011.0,2.0,3.0,8.0,50.0,5.49,69.0,1.28,23.832,-68.417,97.0,6.0,1019.8,E,0.0,2011-02-03 08:50:00,0
802,41046.0,2011.0,2.0,3.0,9.0,50.0,5.56,60.0,1.32,23.832,-68.417,91.0,6.2,1020.1,E,0.0,2011-02-03 09:50:00,0
803,41046.0,2011.0,2.0,3.0,10.0,50.0,5.47,66.0,1.3,23.832,-68.417,87.0,6.4,1020.5,E,0.0,2011-02-03 10:50:00,0
804,41046.0,2011.0,2.0,3.0,11.0,50.0,5.34,63.0,1.26,23.832,-68.417,77.0,6.5,1021.1,E,0.0,2011-02-03 11:50:00,0
805,41046.0,2011.0,2.0,3.0,12.0,50.0,5.2,69.0,1.26,23.832,-68.417,85.0,6.2,1021.6,E,0.0,2011-02-03 12:50:00,0
806,41046.0,2011.0,2.0,3.0,13.0,50.0,5.08,57.0,1.16,23.832,-68.417,82.0,5.8,1022.1,E,0.0,2011-02-03 13:50:00,0
807,41046.0,2011.0,2.0,3.0,14.0,50.0,5.12,65.0,1.19,23.832,-68.417,85.0,6.6,1022.6,E,0.0,2011-02-03 14:50:00,0
808,41046.0,2011.0,2.0,3.0,15.0,50.0,5.12,89.0,1.25,23.832,-68.417,87.0,7.0,1022.1,E,0.0,2011-02-03 15:50:00,0
809,41046.0,2011.0,2.0,3.0,16.0,50.0,5.2,70.0,1.29,23.832,-68.417,81.0,6.9,1021.4,E,0.0,2011-02-03 16:50:00,0
810,41046.0,2011.0,2.0,3.0,17.0,50.0,5.25,69.0,1.29,23.832,-68.417,77.0,7.1,1020.8,E,0.0,2011-02-03 17:50:00,0
811,41046.0,2011.0,2.0,3.0,18.0,50.0,5.09,71.0,1.36,23.832,-68.417,69.0,6.7,1020.3,NE,0.0,2011-02-03 18:50:00,0
812,41046.0,2011.0,2.0,3.0,19.0,50.0,5.17,62.0,1.35,23.832,-68.417,69.0,7.3,1020.4,NE,0.0,2011-02-03 19:50:00,0
813,41046.0,2011.0,2.0,3.0,20.0,50.0,5.09,71.0,1.29,23.832,-68.417,70.0,7.5,1020.7,E,0.0,2011-02-03 20:50:00,0
814,41046.0,2011.0,2.0,3.0,21.0,50.0,4.87,94.0,1.21,23.832,-68.417,62.0,7.7,1020.8,NE,0.0,2011-02-03 21:50:00,0
815,41046.0,2011.0,2.0,3.0,22.0,50.0,5.09,84.0,1.33,23.832,-68.417,56.0,7.4,1021.1,NE,0.0,2011-02-03 22:50:00,0
816,41046.0,2011.0,2.0,3.0,23.0,50.0,4.8,73.0,1.34,23.832,-68.417,60.0,7.8,1021.4,NE,0.0,2011-02-03 23:50:00,0
817,41046.0,2011.0,2.0,4.0,0.0,50.0,4.85,63.0,1.36,23.832,-68.417,69.0,7.7,1021.9,NE,0.0,2011-02-04 00:50:00,0
818,41046.0,2011.0,2.0,4.0,1.0,50.0,4.97,74.0,1.4,23.832,-68.417,80.0,8.0,1021.9,E,0.0,2011-02-04 01:50:00,0
819,41046.0,2011.0,2.0,4.0,2.0,50.0,5.0,76.0,1.32,23.832,-68.417,82.0,8.0,1021.8,E,0.0,2011-02-04 02:50:00,0
820,41046.0,2011.0,2.0,4.0,3.0,50.0,4.95,91.0,1.31,23.832,-68.417,73.0,7.6,1021.7,E,0.0,2011-02-04 03:50:00,0
821,41046.0,2011.0,2.0,4.0,4.0,50.0,5.19,63.0,1.48,23.832,-68.417,85.0,7.3,1021.4,E,0.0,2011-02-04 04:50:00,0
822,41046.0,2011.0,2.0,4.0,5.0,50.0,5.17,76.0,1.38,23.832,-68.417,86.0,7.4,1020.9,E,0.0,2011-02-04 05:50:00,0
823,41046.0,2011.0,2.0,4.0,6.0,50.0,5.13,67.0,1.43,23.832,-68.417,74.0,7.2,1020.3,E,0.0,2011-02-04 06:50:00,0
824,41046.0,2011.0,2.0,4.0,7.0,50.0,5.28,62.0,1.56,23.832,-68.417,72.0,8.1,1019.5,E,0.0,2011-02-04 07:50:00,0
825,41046.0,2011.0,2.0,4.0,8.0,50.0,5.24,101.0,1.62,23.832,-68.417,79.0,7.8,1019.1,E,0.0,2011-02-04 08:50:00,0
826,41046.0,2011.0,2.0,4.0,9.0,50.0,5.21,96.0,1.52,23.832,-68.417,80.0,7.7,1019.2,E,0.0,2011-02-04 09:50:00,0
827,41046.0,2011.0,2.0,4.0,10.0,50.0,5.36,65.0,1.59,23.832,-68.417,94.0,6.8,1019.8,E,0.0,2011-02-04 10:50:00,0
828,41046.0,2011.0,2.0,4.0,11.0,50.0,5.49,64.0,1.61,23.832,-68.417,84.0,8.1,1020.4,E,0.0,2011-02-04 11:50:00,0
