#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 03 01 12 50  72  9.3 11.0  1.80  5.88  4.65 999 1017.3  25.4  25.9  18.7 99.0 99.00
2011 03 01 13 50  86  8.4 10.1  1.80  5.26  4.60 999 1017.7  25.8  25.9  17.2 99.0 99.00
2011 03 01 14 50  81  8.5 10.4  1.88  5.88  4.93 999 1017.8  25.9  26.0  17.4 99.0 99.00
2011 03 01 15 50  81  6.9  8.6  1.75  5.26  4.63 999 1017.3  25.7  26.0  18.0 99.0 99.00
2011 03 01 16 50  80  6.9  8.2  1.61  6.25  4.92 999 1016.1  26.1  26.0  16.9 99.0 99.00
2011 03 01 17 50  74  7.4  9.0  1.57  5.56  4.62 999 1015.4  25.9  26.0  17.4 99.0 99.00
2011 03 01 18 50  64  8.0  9.0  1.52  6.25  4.75 999 1014.6  25.8  26.0  18.4 99.0 99.00
2011 03 01 19 50  68  7.6  8.9  1.46  5.56  4.51 999 1014.1  25.8  26.1  17.7 99.0 99.00
2011 03 01 20 50  67  8.1  9.8  1.60  5.88  4.62 999 1014.0  25.8  26.0  18.6 99.0 99.00
2011 03 01 21 50  68  7.9  9.1  1.39  5.56  4.30 999 1014.4  25.9  26.0  17.9 99.0 99.00
2011 03 01 22 50  70  8.4  9.7  1.46  8.33  4.65 999 1014.7  25.4  26.0  18.2 99.0 99.00
2011 03 01 23 50  65  9.5 10.9  1.49  7.69  4.60 999 1015.1  25.4  25.9  18.4 99.0 99.00
2011 03 02 00 50  62  8.8 10.4  1.46  5.00  4.32 999 1015.6  25.4  25.9  18.5 99.0 99.00
2011 03 02 01 50  64  8.7 10.1  1.45  8.33  4.34 999 1015.8  25.3  25.9  18.8 99.0 99.00
2011 03 02 02 50  60  8.4  9.8  1.47  7.69  4.38 999 1015.6  25.2  25.8  19.1 99.0 99.00
2011 03 02 03 50  62  8.8 10.3  1.48  5.26  4.40 999 1015.2  25.2  25.8  19.3 99.0 99.00
2011 03 02 04 50  64  9.1 10.7  1.56  5.00  4.48 999 1014.6  25.0  25.8  19.7 99.0 99.00
2011 03 02 05 50  67  8.8 10.3  1.51  5.26  4.38 999 1013.8  24.9  25.8  19.7 99.0 99.00
2011 03 02 06 50  61  8.4 10.2  1.54  5.88  4.51 999 1013.3  24.7  25.8  19.7 99.0 99.00
2011 03 02 07 50  63  8.0  9.3  1.51  5.26  4.52 999 1013.0  24.7  25.8  19.2 99.0 99.00
2011 03 02 08 50  67  8.4  9.9  1.54  5.88  4.50 999 1013.1  25.0  25.7  19.5 99.0 99.00
2011 03 02 09 50  68  8.3  9.8  1.60  5.56  4.51 999 1013.6  25.0  25.7  19.2 99.0 99.00
2011 03 02 10 50  67  8.6  9.9  1.55  5.56  4.39 999 1014.5  25.1  25.7  19.4 99.0 99.00
2011 03 02 11 50  73  8.6  9.9  1.57  5.00  4.42 999 1015.1  25.8  25.7  19.3 99.0 99.00
2011 03 02 12 50  65  8.6 10.6  1.59  5.26  4.47 999 1015.6  25.8  25.7  19.5 99.0 99.00
2011 03 02 13 50  83  9.5 11.3  1.62  5.26  4.57 999 1016.0  25.2  25.7  20.7 99.0 99.00
2011 03 02 14 50  80  8.6 10.0  1.74  5.56  4.61 999 1016.2  24.8  25.7  20.0 99.0 99.00
2011 03 02 15 50  75  8.0  9.4  1.61  5.88  4.53 999 1015.7  25.2  25.8  18.8 99.0 99.00
2011 03 02 16 50  76  7.9  9.5  1.64  5.26  4.59 999 1014.7  25.5  25.8  19.0 99.0 99.00
2011 03 02 17 50  67  7.5  8.5  1.58  5.88  4.45 999 1014.0  25.8  25.8  18.8 99.0 99.00
2011 03 02 18 50  81  6.9  8.2  1.59  5.88  4.58 999 1013.3  25.7  25.7  20.1 99.0 99.00
2011 03 02 19 50  76  7.2  8.3  1.41  5.26  4.40 999 1012.8  25.5  25.8  19.8 99.0 99.00
2011 03 02 20 50  75  7.6  8.8  1.39  4.55  4.24 999 1012.7  25.6  25.8  19.5 99.0 99.00
2011 03 02 21 50  77  7.6  9.0  1.26  5.00  4.11 999 1012.8  25.3  25.8  20.5 99.0 99.00
2011 03 02 22 50  78  8.3  9.7  1.41  5.56  4.35 999 1013.1  25.1  25.7  20.4 99.0 99.00
2011 03 02 23 50  79  7.9  9.1  1.47  4.55  4.39 999 1013.8  25.2  25.7  20.2 99.0 99.00
2011 03 03 00 50  78  8.7 10.9  1.56  5.00  4.35 999 1014.4  24.9  25.7  20.5 99.0 99.00
2011 03 03 01 50  76  8.8 10.4  1.64  4.76  4.47 999 1014.6  24.5  25.7  21.1 99.0 99.00
2011 03 03 02 50  79  8.0  9.3  1.66  5.56  4.59 999 1014.5  24.4  25.7  21.0 99.0 99.00
2011 03 03 03 50  78  8.5 10.0  1.55  5.00  4.48 999 1014.4  24.5  25.7  20.5 99.0 99.00
2011 03 03 04 50  74  7.2  8.7  1.59  5.88  4.45 999 1014.0  24.5  25.7  20.8 99.0 99.00
2011 03 03 05 50  73  7.0  8.6  1.52  5.00  4.62 999 1013.5  24.4  25.7  20.7 99.0 99.00
2011 03 03 06 50  74  7.4  9.1  1.41  5.88  4.48 999 1013.0  24.7  25.7  20.6 99.0 99.00
2011 03 03 07 50  75  8.0  9.4  1.38  5.88  4.44 999 1012.8  24.5  25.7  20.8 99.0 99.00
2011 03 03 08 50  74  6.7  7.8  1.33  5.00  4.33 999 1012.8  24.6  25.7  20.8 99.0 99.00
2011 03 03 09 50  69  7.3  8.5  1.24  5.26  4.29 999 1013.3  24.7  25.7  20.6 99.0 99.00
2011 03 03 10 50  70  7.8  9.0  1.28  5.26  4.27 999 1014.1  24.8  25.8  21.1 99.0 99.00
2011 03 03 11 50  74  8.7 10.5  1.34  5.00  4.22 999 1014.8  24.6  25.8  20.2 99.0 99.00
2011 03 03 12 50  72  7.7  9.3  1.28  4.35  4.14 999 1015.6  25.1  25.8  20.5 99.0 99.00
2011 03 03 13 50  73  7.3  9.0 99.00 99.00 99.00 999 1016.1  24.8  25.9  21.5 99.0 99.00
2011 03 03 14 50  73  7.2  8.3  1.16  4.55  4.15 999 1016.3  25.3  25.9  21.3 99.0 99.00
2011 03 03 15 50  88  8.2  9.6  1.25  5.26  4.13 999 1015.7  25.5  26.0  20.5 99.0 99.00
2011 03 03 16 50  91  8.4  9.8  1.38  4.76  4.07 999 1015.0  25.2  26.0  20.3 99.0 99.00
2011 03 03 17 50  82  7.2  8.5  1.37  4.76  4.32 999 1014.2  25.1  26.1  20.2 99.0 99.00
2011 03 03 18 50  79  6.0  7.1  1.33  4.35  4.45 999 1013.6  25.3  26.2  20.2 99.0 99.00
2011 03 03 19 50  93  6.9  8.2  1.33  4.76  4.41 999 1013.2  25.4  26.2  19.8 99.0 99.00
2011 03 03 20 50 101  6.8  8.4  1.34  5.26  4.52 999 1013.1  25.8  26.2  19.6 99.0 99.00
2011 03 03 21 50  94  6.5  8.1  1.23  5.56  4.28 999 1013.2  25.9  26.2  19.6 99.0 99.00
2011 03 03 22 50  80  6.3  7.4  1.11  5.56  4.09 999 1013.7  25.4  26.2  20.1 99.0 99.00
2011 03 03 23 50  86  6.2  7.0  1.00  5.00  4.11 999 1014.3  25.5  26.1  20.2 99.0 99.00
2011 03 04 00 50  77  5.6  6.5  1.06  4.76  4.07 999 1014.8  25.3  26.1  21.1 99.0 99.00
2011 03 04 01 50  84  5.6  6.7  0.98  7.69  4.23 999 1015.3  25.3  26.1  20.8 99.0 99.00
2011 03 04 02 50  74  6.0  7.2  0.95  7.69  4.28 999 1015.2  25.2  26.0  21.4 99.0 99.00
2011 03 04 03 50  82  5.9  6.7  0.94  7.69  4.12 999 1015.0  25.3  26.0  21.1 99.0 99.00
2011 03 04 04 50  78  5.3  6.2  0.99  7.14  4.24 999 1014.9  25.3  25.9  21.1 99.0 99.00
2011 03 04 05 50  79  5.6  6.5  0.98  7.69  4.40 999 1014.3  25.2  25.9  21.5 99.0 99.00
2011 03 04 06 50  79  4.2  5.2  0.92  5.26  4.03 999 1013.9  25.1  25.9  21.1 99.0 99.00
2011 03 04 07 50  66  5.6  6.8  0.87  5.00  4.19 999 1013.2  25.1  25.9  21.1 99.0 99.00
2011 03 04 08 50  92  4.4  5.2  0.87  8.33  4.33 999 1013.2  25.1  25.9  20.9 99.0 99.00
2011 03 04 09 50  85  4.3  5.1  0.90  4.35  4.38 999 1013.7  25.1  25.8  20.7 99.0 99.00
2011 03 04 10 50  78  4.9  5.8  0.91  4.55  4.48 999 1014.2  25.1  25.8  21.0 99.0 99.00
2011 03 04 11 50  92  6.2  7.3  0.91 12.90  4.57 999 1014.7  26.1  25.8  20.5 99.0 99.00
2011 03 04 12 50  89  5.9  7.0  0.89 12.12  4.38 999 1015.5  26.1  25.8  21.0 99.0 99.00
2011 03 04 13 50  96  5.4  6.1  0.88  3.85  4.13 999 1016.2  26.3  25.8  20.9 99.0 99.00
2011 03 04 14 50 117  3.7  4.6  0.92 12.12  4.42 999 1016.5  26.2  26.0  20.7 99.0 99.00
2011 03 04 15 50 128  3.0  3.7  0.98 12.12  4.82 999 1016.4  26.2  26.2  20.5 99.0 99.00
2011 03 04 16 50 125  2.4  3.3  0.98 12.12  4.99 999 1015.4  26.3  26.4  20.8 99.0 99.00
2011 03 04 17 50 148  3.5  4.2  0.93 11.43  4.84 999 1014.5  26.4  26.6  20.2 99.0 99.00
2011 03 04 18 50  65  3.8  4.6  0.91 11.43  4.75 999 1013.6  26.2  26.7  21.0 99.0 99.00
2011 03 04 19 50  60  3.4  4.3  0.95 10.81  4.86 999 1013.3  26.3  26.7  20.3 99.0 99.00
2011 03 04 20 50  85  2.8  3.9  1.07 11.43  5.43 999 1013.4  26.5  26.6  20.7 99.0 99.00
2011 03 04 21 50  94  2.9  3.7  0.97 11.43  4.93 999 1013.5  26.6  26.5  20.1 99.0 99.00
2011 03 04 22 50  93  3.1  3.7  1.00 11.43  5.40 999 1013.8  26.0  26.3  20.4 99.0 99.00
2011 03 04 23 50  70  2.9  4.0  1.01 10.81  5.59 999 1014.6  26.0  26.2  20.3 99.0 99.00
2011 03 05 00 50  64  4.7  5.7  1.00 11.43  5.55 999 1015.2  25.9  26.2  20.8 99.0 99.00
2011 03 05 01 50  72  4.7  5.4  0.96 10.81  5.33 999 1015.7  25.8  26.1  21.4 99.0 99.00
2011 03 05 02 50  79  5.2  6.2  1.01 11.43  5.46 999 1015.8  25.8  26.1  21.6 99.0 99.00
2011 03 05 03 50  71  4.7  5.6  1.04 10.81  5.07 999 1015.8  25.7  26.1  21.8 99.0 99.00
2011 03 05 04 50  80  5.2  6.3  1.00 10.81  5.31 999 1015.3  25.7  26.0  21.7 99.0 99.00
2011 03 05 05 50 125  6.5  7.9  1.14 11.43  4.99 999 1014.6  23.8  26.1  21.1 99.0 99.00
2011 03 05 06 50  83  6.5  7.4  1.19 10.81  4.78 999 1014.2  25.5  26.0  21.1 99.0 99.00
2011 03 05 07 50  81  6.2  7.0  1.22 10.81  4.76 999 1014.0  25.6  26.0  21.1 99.0 99.00
2011 03 05 08 50  87  6.0  7.1  1.23 10.81  4.87 999 1014.1  25.5  25.9  21.1 99.0 99.00
2011 03 05 09 50  87  6.3  7.3  1.26 10.81  4.90 999 1014.2  25.5  25.9  21.2 99.0 99.00
2011 03 05 10 50  91  6.0  6.8  1.19 10.81  4.84 999 1014.7  25.5  25.9  21.1 99.0 99.00
2011 03 05 11 50  82  5.8  6.7  1.22 10.00  4.75 999 1015.3  25.9  25.9  21.4 99.0 99.00
2011 03 05 12 50  85  5.5  6.7  1.24 10.81  5.14 999 1016.0  26.3  25.9  21.3 99.0 99.00
2011 03 05 13 50  85  5.8  6.9  1.20 10.81  4.87 999 1016.5  26.3  26.0  20.7 99.0 99.00
2011 03 05 14 50  91  5.7  6.5  1.13 10.00  4.90 999 1016.6  26.3  26.0  21.1 99.0 99.00
2011 03 05 15 50  84  5.4  6.5  1.12 10.81  4.83 999 1016.2  26.1  26.1  21.2 99.0 99.00
2011 03 05 16 50  85  5.4  6.2  1.16 10.00  5.06 999 1015.4  26.1  26.2  21.2 99.0 99.00
2011 03 05 17 50  83  4.4  5.1  1.18 10.00  4.94 999 1014.8  26.1  26.3  20.7 99.0 99.00
2011 03 05 18 50  75  4.2  5.1  1.17 10.00  5.27 999 1014.0  26.1  26.4  21.0 99.0 99.00
2011 03 05 19 50  72  3.4  4.1  1.07 10.00  4.98 999 1013.7  26.3  26.4  20.8 99.0 99.00
2011 03 05 20 50  74  3.8  4.5  1.10 10.00  5.43 999 1013.5  26.3  26.4  21.2 99.0 99.00
2011 03 05 21 50  78  3.6  4.4  1.09 10.00  5.51 999 1013.5  26.3  26.3  21.4 99.0 99.00
2011 03 05 22 50  69  4.1  5.1  1.03 10.00  5.29 999 1013.8  25.9  26.2  21.7 99.0 99.00
2011 03 05 23 50  66  4.3  5.1  1.08 10.00  5.55 999 1014.4  25.9  26.2  21.7 99.0 99.00
2011 03 06 00 50  58  4.6  5.6  1.02 10.00  5.29 999 1014.8  25.9  26.1  22.0 99.0 99.00
2011 03 06 01 50  64  4.8  5.5  0.95 10.00  5.36 999 1015.2  25.8  26.1  21.9 99.0 99.00
2011 03 06 02 50  54  4.2  4.9  1.07 10.00  5.68 999 1015.4  25.8  26.1  21.7 99.0 99.00
2011 03 06 03 50  68  5.0  6.0  1.00  9.09  5.50 999 1015.3  25.7  26.1  22.0 99.0 99.00
2011 03 06 04 50  85  5.2  6.2  1.02 10.00  5.34 999 1015.1  25.7  26.1  21.8 99.0 99.00
2011 03 06 05 50  90  5.9  7.0  1.07  9.09  5.39 999 1014.4  25.6  26.1  21.9 99.0 99.00
2011 03 06 06 50  91  5.7  6.7  1.15 10.00  5.02 999 1013.8  25.5  26.1  21.9 99.0 99.00
2011 03 06 07 50  84  5.8  6.7  1.11  8.33  4.82 999 1013.4  25.5  26.1  21.7 99.0 99.00
2011 03 06 08 50  89  5.9  6.8  1.10 10.00  4.86 999 1013.4  25.4  26.0  21.7 99.0 99.00
2011 03 06 09 50  83  5.6  6.8  1.22 10.00  5.15 999 1013.9  25.5  26.0  21.7 99.0 99.00
2011 03 06 10 50  91  5.2  6.4  1.28 10.00  5.12 999 1014.6  25.5  26.0  21.5 99.0 99.00
2011 03 06 11 50  85  4.9  5.9  1.13  9.09  4.95 999 1015.1  26.4  26.0  21.2 99.0 99.00
2011 03 06 12 50  93  5.1  6.0  1.17  8.33  5.36 999 1015.6  26.4  26.0  21.1 99.0 99.00
2011 03 06 13 50  91  4.7  5.7  1.02  9.09  4.90 999 1016.3  26.4  26.1  21.4 99.0 99.00
2011 03 06 14 50  90  4.7  5.5  1.05  7.69  5.14 999 1016.5  26.3  26.1  21.1 99.0 99.00
2011 03 06 15 50  84  4.2  5.1  1.08  8.33  5.24 999 1016.2  26.3  26.2  21.4 99.0 99.00
2011 03 06 16 50  90  3.9  4.7  1.11 10.00  5.44 999 1015.3  26.1  26.2  21.4 99.0 99.00
2011 03 06 17 50  87  3.6  4.5  1.13  7.69  5.44 999 1014.4  26.3  26.4  20.3 99.0 99.00
2011 03 06 18 50  88  3.6  4.7  1.19 10.00  5.53 999 1013.7  26.3  26.5  20.3 99.0 99.00
2011 03 06 19 50  91  3.9  4.7  1.11 10.00  5.28 999 1013.3  26.3  26.5  20.5 99.0 99.00
2011 03 06 20 50  62  3.6  4.6  1.10  9.09  5.30 999 1013.1  26.2  26.4  20.9 99.0 99.00
2011 03 06 21 50  54  3.7  4.4  1.10  8.33  5.64 999 1013.0  26.1  26.4  20.7 99.0 99.00
2011 03 06 22 50  57  4.5  5.5  1.13 10.00  5.44 999 1013.1  25.7  26.3  21.3 99.0 99.00
2011 03 06 23 50  53  4.8  5.7  1.15 10.00  5.51 999 1013.6  25.7  26.2  21.1 99.0 99.00
2011 03 07 00 50  59  6.0  6.8  1.13  9.09  5.38 999 1013.8  25.8  26.3  20.7 99.0 99.00
2011 03 07 01 50  50  6.5  7.5  1.09  8.33  4.88 999 1014.1  25.6  26.3  21.0 99.0 99.00
2011 03 07 02 50  66  7.2  8.3  1.09 10.81  4.76 999 1014.1  25.5  26.2  21.5 99.0 99.00
2011 03 07 03 50  65  7.2  8.2  1.36 10.00  5.19 999 1014.2  25.4  26.1  21.2 99.0 99.00
2011 03 07 04 50  64  7.2  8.2  1.27 11.43  4.78 999 1013.8  25.3  26.1  21.3 99.0 99.00
2011 03 07 05 50  68  6.6  7.8  1.42  9.09  4.84 999 1013.4  25.2  26.1  21.0 99.0 99.00
2011 03 07 06 50  66  7.3  9.8  1.43 10.81  5.01 999 1012.9  25.1  26.0  20.9 99.0 99.00
2011 03 07 07 50  64  6.2  7.4  1.45 10.81  4.98 999 1012.7  25.1  26.0  20.2 99.0 99.00
2011 03 07 08 50  73  6.1  7.1  1.35 10.00  4.86 999 1012.9  25.1  26.0  20.5 99.0 99.00
2011 03 07 09 50  73  6.3  7.7  1.29 10.00  4.99 999 1013.2  25.1  26.0  20.2 99.0 99.00
2011 03 07 10 50  69  5.9  7.0  1.40 10.00  5.21 999 1013.6  25.2  26.0  20.2 99.0 99.00
2011 03 07 11 50  75  5.8  7.0  1.33 10.81  5.07 999 1014.4  25.6  26.0  20.2 99.0 99.00
2011 03 07 12 50  75  5.7  6.9  1.28 10.81  4.89 999 1015.0  25.9  26.0  20.2 99.0 99.00
2011 03 07 13 50  71  5.9  6.8  1.23 10.00  5.07 999 1015.6  25.7  26.1  20.3 99.0 99.00
2011 03 07 14 50  75  5.3  6.7  1.27 10.81  4.96 999 1015.7  25.7  26.1  20.6 99.0 99.00
2011 03 07 15 50  74  5.6  6.5  1.36 10.00  5.07 999 1015.1  25.7  26.2  20.3 99.0 99.00
2011 03 07 16 50  77  5.2  6.0  1.19  8.33  4.84 999 1014.3  25.7  26.3  20.2 99.0 99.00
2011 03 07 17 50  76  4.7  5.5  1.13 10.00  4.95 999 1013.6  25.7  26.3  20.2 99.0 99.00
2011 03 07 18 50  66  4.6  5.4  1.08 10.00  4.92 999 1012.9  25.8  26.4  20.3 99.0 99.00
2011 03 07 19 50  61  4.8  5.9  1.14  9.09  5.20 999 1012.6  25.8  26.4  20.5 99.0 99.00
2011 03 07 20 50  62  5.2  6.6  1.21 10.00  5.26 999 1012.6  26.0  26.4  20.0 99.0 99.00
2011 03 07 21 50  56  5.8  6.7  1.18 10.00  5.09 999 1013.0  25.9  26.3  20.5 99.0 99.00
2011 03 07 22 50  58  6.1  7.1  1.23 10.00  4.91 999 1013.6  25.5  26.2  20.2 99.0 99.00
2011 03 07 23 50  68  6.1  7.3  1.19 10.00  4.58 999 1014.1  25.5  26.1  20.8 99.0 99.00
2011 03 08 00 50  56  6.8  8.6  1.26 10.00  4.61 999 1014.7  25.5  26.1  21.0 99.0 99.00
2011 03 08 01 50  59  7.9  8.9  1.31 10.00  4.59 999 1015.2  25.4  26.1  21.0 99.0 99.00
2011 03 08 02 50  57  7.5  9.4  1.32 10.00  4.60 999 1015.3  25.4  26.1  21.0 99.0 99.00
2011 03 08 03 50  60  7.8  9.1  1.38 10.81  4.56 999 1015.4  25.3  26.1  20.4 99.0 99.00
2011 03 08 04 50  61  7.5  8.6  1.36  4.55  4.38 999 1015.1  25.2  26.0  19.9 99.0 99.00
2011 03 08 05 50  58  7.3  8.6  1.47 10.81  4.59 999 1014.6  25.1  26.0  19.7 99.0 99.00
2011 03 08 06 50  61  7.2  8.4  1.35  4.76  4.59 999 1014.4  25.1  26.0  19.5 99.0 99.00
2011 03 08 07 50  49  6.7  8.2  1.30  4.55  4.60 999 1014.1  25.0  26.0  19.5 99.0 99.00
2011 03 08 08 50  58  6.6  7.8  1.34  4.76  4.53 999 1014.0  25.0  26.0  19.7 99.0 99.00
2011 03 08 09 50  56  8.0  9.2  1.42 10.00  4.71 999 1014.4  25.0  26.0  20.0 99.0 99.00
2011 03 08 10 50  52  8.1  9.5  1.37  4.55  4.42 999 1014.9  25.0  26.0  19.3 99.0 99.00
2011 03 08 11 50  50  7.0  8.5  1.36  4.76  4.36 999 1015.5  25.6  26.0  18.7 99.0 99.00
2011 03 08 12 50  60  6.2  7.5  1.44  4.55  4.48 999 1016.3  25.7  26.0  18.1 99.0 99.00
2011 03 08 13 50  57  6.5  7.7  1.36  4.76  4.60 999 1016.5  25.5  26.0  18.2 99.0 99.00
2011 03 08 14 50  52  6.0  7.0  1.35  4.55  4.45 999 1017.0  25.5  26.1  18.4 99.0 99.00
2011 03 08 15 50  51  5.9  7.2  1.30  4.76  4.53 999 1016.6  25.4  26.1  18.1 99.0 99.00
2011 03 08 16 50  51  5.5  6.8  1.23  4.35  4.56 999 1016.0  25.5  26.2  18.4 99.0 99.00
2011 03 08 17 50  56  4.7  5.8  1.20  9.09  4.60 999 1015.3  25.5  26.2  18.3 99.0 99.00
2011 03 08 18 50  59  4.9  5.9  1.20 10.00  4.69 999 1014.8  25.7  26.3  18.4 99.0 99.00
2011 03 08 19 50  45  4.6  5.9  1.16  4.55  4.53 999 1014.7  25.6  26.2  18.1 99.0 99.00
2011 03 08 20 50  27  5.1  6.1  1.16  9.09  4.61 999 1014.8  25.8  26.2  18.1 99.0 99.00
2011 03 08 21 50  26  5.4  6.6  1.22  9.09  4.65 999 1015.0  25.5  26.2  18.3 99.0 99.00
2011 03 08 22 50  28  6.1  7.5  1.18 10.00  4.58 999 1015.1  25.1  26.1  18.5 99.0 99.00
2011 03 08 23 50  32  6.8  8.5  1.15 10.81  4.46 999 1015.9  25.1  26.1  17.9 99.0 99.00
2011 03 09 00 50  29  6.4  7.8  1.14  9.09  4.36 999 1016.6  25.0  26.1  16.7 99.0 99.00
2011 03 09 01 50  26  6.1  7.3  1.20  7.69  4.55 999 1017.1  25.2  26.0  16.2 99.0 99.00
2011 03 09 02 50  30  7.0  8.5  1.18 10.00  4.46 999 1017.3  25.1  26.0  15.8 99.0 99.00
2011 03 09 03 50  35  7.4  9.4  1.17  4.17  4.23 999 1017.0  25.0  26.0  15.3 99.0 99.00
2011 03 09 04 50  31  7.0  8.7  1.26  3.85  4.39 999 1016.6  24.8  26.0  15.3 99.0 99.00
2011 03 09 05 50  33  7.0  9.0  1.29  4.35  4.29 999 1016.2  24.9  26.0  14.1 99.0 99.00
2011 03 09 06 50  57  6.2  7.8  1.20  4.17  4.34 999 1015.6  24.8  26.0  14.8 99.0 99.00
2011 03 09 07 50  52  6.4  7.8  1.19  4.55  4.32 999 1015.3  24.8  26.0  14.7 99.0 99.00
2011 03 09 08 50  54  6.6  8.2  1.17  4.35  4.29 999 1015.1  24.6  26.0  16.6 99.0 99.00
2011 03 09 09 50  47  7.4  9.0  1.28  4.35  4.25 999 1015.1  24.7  26.0  16.2 99.0 99.00
2011 03 09 10 50  45  6.8  8.3  1.29  4.76  4.36 999 1016.0  24.9  26.0  16.1 99.0 99.00
2011 03 09 11 50  42  6.8  8.4  1.22  4.55  4.45 999 1016.5  25.4  26.0  15.8 99.0 99.00
2011 03 09 12 50  43  6.4  8.3  1.21  4.35  4.42 999 1017.0  25.3  26.0  15.4 99.0 99.00
2011 03 09 13 50  43  5.5  6.6  1.20  4.55  4.34 999 1017.5  25.2  26.0  16.1 99.0 99.00
2011 03 09 14 50  44  5.7  7.0  1.11  4.17  4.32 999 1017.9  25.2  26.1  16.0 99.0 99.00
2011 03 09 15 50  46  5.4  6.8  1.10  4.35  4.37 999 1017.2  25.1  26.1  16.1 99.0 99.00
2011 03 09 16 50  40  5.4  6.7  1.06 10.00  4.50 999 1016.5  25.1  26.2  16.4 99.0 99.00
2011 03 09 17 50  38  5.1  6.6  1.02  4.35  4.22 999 1015.9  25.1  26.2  17.6 99.0 99.00
2011 03 09 18 50  30  5.3  6.8  1.09  9.09  4.54 999 1015.2  25.3  26.3  16.9 99.0 99.00
2011 03 09 19 50  23  5.7  7.0  1.03 10.00  4.35 999 1014.7  25.1  26.3  18.1 99.0 99.00
2011 03 09 20 50  40  6.2  7.3  0.99  7.69  4.27 999 1014.4  25.6  26.2  17.2 99.0 99.00
2011 03 09 21 50  31  5.9  7.1  0.97  4.76  4.22 999 1014.6  25.3  26.2  17.5 99.0 99.00
2011 03 09 22 50  35  6.7  8.0  1.02  9.09  4.29 999 1014.8  25.0  26.1  18.3 99.0 99.00
2011 03 09 23 50  36  8.1 10.0  1.13  4.00  4.25 999 1015.1  25.0  26.1  18.8 99.0 99.00
2011 03 10 00 50  45  7.7  9.0  1.19  4.76  4.24 999 1015.4  24.9  26.1  19.1 99.0 99.00
2011 03 10 01 50  39  7.7  9.2  1.29  4.76  4.36 999 1015.7  25.0  26.0  19.3 99.0 99.00
2011 03 10 02 50  38  9.0 10.6  1.45  4.55  4.24 999 1015.5  25.1  26.0  19.0 99.0 99.00
2011 03 10 03 50  39  8.5 10.3  1.53  5.00  4.40 999 1015.4  25.0  26.0  18.1 99.0 99.00
2011 03 10 04 50  33  7.6  8.9  1.46  5.56  4.47 999 1015.3  24.9  26.0  18.8 99.0 99.00
2011 03 10 05 50  36  7.1  8.5  1.48  4.76  4.50 999 1014.9  24.9  26.0  18.9 99.0 99.00
2011 03 10 06 50  35  8.4 10.4  1.58  5.26  4.49 999 1014.2  24.6  26.0  19.6 99.0 99.00
2011 03 10 07 50  23  6.3  8.7  1.48  5.56  4.49 999 1014.2  24.2  26.0  19.7 99.0 99.00
2011 03 10 08 50  32  7.9 10.0  1.64  5.26  4.57 999 1013.9  24.2  25.9  18.9 99.0 99.00
2011 03 10 09 50  28  8.8 10.8  1.89  5.56  4.82 999 1014.0  24.5  25.9  18.0 99.0 99.00
2011 03 10 10 50  27  8.0  9.4  1.71  6.25  4.56 999 1014.9  24.6  25.9  17.4 99.0 99.00
2011 03 10 11 50  26  7.9  9.1  1.66  5.88  4.71 999 1015.6  24.9  25.9  16.9 99.0 99.00
2011 03 10 12 50  19  7.8  9.2  1.61  6.25  4.66 999 1016.3  25.0  25.9  17.3 99.0 99.00
2011 03 10 13 50  21  8.1  9.8  1.61  5.56  4.61 999 1016.5  24.8  25.9  17.5 99.0 99.00
2011 03 10 14 50  23  6.3  7.8  1.56  5.56  4.61 999 1016.6  24.8  26.0  16.1 99.0 99.00
2011 03 10 15 50  25  4.6  5.8  1.40  5.00  4.68 999 1016.1  24.9  26.0  16.6 99.0 99.00
2011 03 10 16 50  17  6.4  8.3  1.36 10.81  4.84 999 1015.4  25.1  26.1  15.3 99.0 99.00
2011 03 10 17 50  17  5.0  6.0  1.27 10.00  4.82 999 1015.0  25.1  26.1  15.7 99.0 99.00
2011 03 10 18 50  30  4.1  5.1  1.20 10.00  4.54 999 1014.5  25.2  26.1  15.3 99.0 99.00
2011 03 10 19 50  35  4.5  5.7  1.20 10.81  4.81 999 1013.9  25.4  26.1  15.4 99.0 99.00
2011 03 10 20 50  34  4.8  6.2  1.16 10.81  4.73 999 1013.8  25.6  26.1  16.2 99.0 99.00
2011 03 10 21 50  29  4.3  5.2  1.17 10.00  5.09 999 1013.8  25.4  26.1  16.4 99.0 99.00
2011 03 10 22 50  28  5.2  6.5  1.08 10.00  4.94 999 1013.9  24.8  26.0  17.3 99.0 99.00
2011 03 10 23 50  25  5.6  6.7  1.07 10.00  4.96 999 1014.4  24.8  26.0  18.1 99.0 99.00
2011 03 11 00 50  30  6.2  7.4  1.12 10.00  4.76 999 1014.9  24.8  26.0  18.0 99.0 99.00
2011 03 11 01 50  29  6.8  8.3  1.11  9.09  4.43 999 1015.4  24.7  25.9  18.2 99.0 99.00
2011 03 11 02 50  32  6.5  8.4  1.11  5.88  4.49 999 1015.7  24.9  25.9  17.7 99.0 99.00
