,Unnamed: 0,ID,year,month,day,hour,mins,waveperiod,wavedirection,waveheight,Lat,Lon,WindDir,windspeed,pressure,WindDir_L,possibility,datetime,hurrthreat
2639,2639,42060.0,2011.0,4.0,21.0,1.0,50.0,6.48,999.0,0.72,16.387,-63.35,28.0,3.5,1014.3,N,0.0,2011-04-21 01:50:00,0
2640,2640,42060.0,2011.0,4.0,21.0,2.0,50.0,7.14,999.0,0.79,16.387,-63.35,57.0,3.1,1014.2,NE,0.0,2011-04-21 02:50:00,0
2641,2641,42060.0,2011.0,4.0,21.0,3.0,50.0,6.79,999.0,0.79,16.387,-63.35,42.0,3.3,1013.6,NE,0.0,2011-04-21 03:50:00,0
2642,2642,42060.0,2011.0,4.0,21.0,4.0,50.0,6.73,999.0,0.79,16.387,-63.35,46.0,3.3,1013.2,NE,0.0,2011-04-21 04:50:00,0
2643,2643,42060.0,2011.0,4.0,21.0,5.0,50.0,6.98,999.0,0.82,16.387,-63.35,57.0,2.7,1012.7,NE,0.0,2011-04-21 05:50:00,0
2644,2644,42060.0,2011.0,4.0,21.0,6.0,50.0,7.13,999.0,0.87,16.387,-63.35,42.0,3.6,1012.2,NE,0.0,2011-04-21 06:50:00,0
2645,2645,42060.0,2011.0,4.0,21.0,7.0,50.0,7.02,999.0,0.85,16.387,-63.35,37.0,2.7,1011.7,NE,0.0,2011-04-21 07:50:00,0
2646,2646,42060.0,2011.0,4.0,21.0,8.0,50.0,7.04,999.0,0.83,16.387,-63.35,31.0,2.4,1012.0,N,0.0,2011-04-21 08:50:00,0
2647,2647,42060.0,2011.0,4.0,21.0,9.0,50.0,6.79,999.0,0.88,16.387,-63.35,38.0,2.6,1012.4,NE,0.0,2011-04-21 09:50:00,0
2648,2648,42060.0,2011.0,4.0,21.0,10.0,50.0,6.44,999.0,0.76,16.387,-63.35,84.0,1.9,1012.8,E,0.0,2011-04-21 10:50:00,0
2649,2649,42060.0,2011.0,4.0,21.0,11.0,50.0,6.32,999.0,0.76,16.387,-63.35,89.0,2.5,1013.2,E,0.0,2011-04-21 11:50:00,0
2650,2650,42060.0,2011.0,4.0,21.0,12.0,50.0,6.76,999.0,0.76,16.387,-63.35,129.0,3.2,1013.5,SE,0.0,2011-04-21 12:50:00,0
2651,2651,42060.0,2011.0,4.0,21.0,13.0,50.0,6.73,999.0,0.78,16.387,-63.35,133.0,3.2,1013.9,SE,0.0,2011-04-21 13:50:00,0
2652,2652,42060.0,2011.0,4.0,21.0,14.0,50.0,6.74,999.0,0.7,16.387,-63.35,139.0,1.9,1014.1,SE,0.0,2011-04-21 14:50:00,0
2653,2653,42060.0,2011.0,4.0,21.0,15.0,50.0,6.7,999.0,0.75,16.387,-63.35,155.0,1.4,1014.0,S,0.0,2011-04-21 15:50:00,0
2654,2654,42060.0,2011.0,4.0,21.0,16.0,50.0,6.22,999.0,0.64,16.387,-63.35,139.0,1.4,1014.0,SE,0.0,2011-04-21 16:50:00,0
2655,2655,42060.0,2011.0,4.0,21.0,17.0,50.0,6.37,999.0,0.64,16.387,-63.35,148.0,0.9,1013.2,SE,0.0,2011-04-21 17:50:00,0
2656,2656,42060.0,2011.0,4.0,21.0,18.0,50.0,7.16,999.0,0.78,16.387,-63.35,185.0,1.1,1012.9,S,0.0,2011-04-21 18:50:00,0
2657,2657,42060.0,2011.0,4.0,21.0,19.0,50.0,7.0,999.0,0.85,16.387,-63.35,185.0,0.8,1012.5,S,0.0,2011-04-21 19:50:00,0
2658,2658,42060.0,2011.0,4.0,21.0,20.0,50.0,6.07,999.0,0.68,16.387,-63.35,191.0,0.4,1012.1,S,0.0,2011-04-21 20:50:00,0
2659,2659,42060.0,2011.0,4.0,21.0,21.0,50.0,6.52,999.0,0.8,16.387,-63.35,223.0,0.9,1012.4,SW,0.0,2011-04-21 21:50:00,0
2660,2660,42060.0,2011.0,4.0,21.0,22.0,50.0,6.88,999.0,0.91,16.387,-63.35,256.0,0.4,1012.6,W,0.0,2011-04-21 22:50:00,0
2661,2661,42060.0,2011.0,4.0,21.0,23.0,50.0,6.29,999.0,0.79,16.387,-63.35,81.0,0.1,1012.8,E,0.0,2011-04-21 23:50:00,0
2662,2662,42060.0,2011.0,4.0,22.0,0.0,50.0,6.93,999.0,0.8,16.387,-63.35,93.0,0.2,1013.5,E,0.0,2011-04-22 00:50:00,0
2663,2663,42060.0,2011.0,4.0,22.0,1.0,50.0,7.18,999.0,0.78,16.387,-63.35,331.0,0.5,1014.1,NW,0.0,2011-04-22 01:50:00,0
2664,2664,42060.0,2011.0,4.0,22.0,2.0,50.0,7.12,999.0,0.74,16.387,-63.35,333.0,0.9,1014.4,NW,0.0,2011-04-22 02:50:00,0
2665,2665,42060.0,2011.0,4.0,22.0,3.0,50.0,7.29,999.0,0.79,16.387,-63.35,255.0,0.2,1014.3,W,0.0,2011-04-22 03:50:00,0
2666,2666,42060.0,2011.0,4.0,22.0,4.0,50.0,7.05,999.0,0.75,16.387,-63.35,47.0,0.7,1013.7,NE,0.0,2011-04-22 04:50:00,0
2667,2667,42060.0,2011.0,4.0,22.0,5.0,50.0,7.31,999.0,0.77,16.387,-63.35,16.0,0.8,1013.0,N,0.0,2011-04-22 05:50:00,0
2668,2668,42060.0,2011.0,4.0,22.0,6.0,50.0,7.02,999.0,0.75,16.387,-63.35,42.0,0.1,1012.6,NE,0.0,2011-04-22 06:50:00,0
2669,2669,42060.0,2011.0,4.0,22.0,7.0,50.0,6.77,999.0,0.68,16.387,-63.35,35.0,0.2,1012.4,NE,0.0,2011-04-22 07:50:00,0
2670,2670,42060.0,2011.0,4.0,22.0,8.0,50.0,7.22,999.0,0.82,16.387,-63.35,87.0,0.7,1012.6,E,0.0,2011-04-22 08:50:00,0
2671,2671,42060.0,2011.0,4.0,22.0,9.0,50.0,7.01,999.0,0.78,16.387,-63.35,95.0,1.0,1013.1,E,0.0,2011-04-22 09:50:00,0
2672,2672,42060.0,2011.0,4.0,22.0,10.0,50.0,7.0,999.0,0.77,16.387,-63.35,93.0,0.8,1013.6,E,0.0,2011-04-22 10:50:00,0
2673,2673,42060.0,2011.0,4.0,22.0,11.0,50.0,6.97,999.0,0.78,16.387,-63.35,19.0,1.1,1014.3,N,0.0,2011-04-22 11:50:00,0
2674,2674,42060.0,2011.0,4.0,22.0,12.0,50.0,6.65,999.0,0.71,16.387,-63.35,8.0,0.7,1014.5,N,0.0,2011-04-22 12:50:00,0
2675,2675,42060.0,2011.0,4.0,22.0,13.0,50.0,6.78,999.0,0.69,16.387,-63.35,47.0,0.8,1014.9,NE,0.0,2011-04-22 13:50:00,0
2676,2676,42060.0,2011.0,4.0,22.0,14.0,50.0,6.39,999.0,0.63,16.387,-63.35,59.0,0.4,1014.7,NE,0.0,2011-04-22 14:50:00,0
2677,2677,42060.0,2011.0,4.0,22.0,15.0,50.0,6.15,999.0,0.5,16.387,-63.35,23.0,0.7,1014.8,N,0.0,2011-04-22 15:50:00,0
2678,2678,42060.0,2011.0,4.0,22.0,16.0,50.0,6.18,999.0,0.58,16.387,-63.35,332.0,0.9,1014.4,NW,0.0,2011-04-22 16:50:00,0
2679,2679,42060.0,2011.0,4.0,22.0,17.0,50.0,6.6,999.0,0.55,16.387,-63.35,33.0,0.9,1014.0,N,0.0,2011-04-22 17:50:00,0
2680,2680,42060.0,2011.0,4.0,22.0,18.0,50.0,7.0,999.0,0.58,16.387,-63.35,12.0,1.1,1013.6,N,0.0,2011-04-22 18:50:00,0
2681,2681,42060.0,2011.0,4.0,22.0,19.0,50.0,6.7,999.0,0.56,16.387,-63.35,246.0,0.2,1013.2,W,0.0,2011-04-22 19:50:00,0
2682,2682,42060.0,2011.0,4.0,22.0,20.0,50.0,6.64,999.0,0.56,16.387,-63.35,19.0,1.7,1012.9,N,0.0,2011-04-22 20:50:00,0
2683,2683,42060.0,2011.0,4.0,22.0,21.0,50.0,6.49,999.0,0.54,16.387,-63.35,300.0,0.3,1013.0,NW,0.0,2011-04-22 21:50:00,0
2684,2684,42060.0,2011.0,4.0,22.0,22.0,50.0,5.98,999.0,0.49,16.387,-63.35,189.0,0.2,1013.3,S,0.0,2011-04-22 22:50:00,0
2685,2685,42060.0,2011.0,4.0,22.0,23.0,50.0,6.51,999.0,0.63,16.387,-63.35,100.0,0.6,1013.9,E,0.0,2011-04-22 23:50:00,0
2686,2686,42060.0,2011.0,4.0,23.0,0.0,50.0,6.37,999.0,0.58,16.387,-63.35,27.0,1.9,1014.2,N,0.0,2011-04-23 00:50:00,0
2687,2687,42060.0,2011.0,4.0,23.0,1.0,50.0,6.58,999.0,0.63,16.387,-63.35,56.0,1.6,1014.6,NE,0.0,2011-04-23 01:50:00,0
2688,2688,42060.0,2011.0,4.0,23.0,2.0,50.0,6.69,999.0,0.59,16.387,-63.35,54.0,1.6,1015.0,NE,0.0,2011-04-23 02:50:00,0
2689,2689,42060.0,2011.0,4.0,23.0,3.0,50.0,6.82,999.0,0.62,16.387,-63.35,39.0,1.5,1014.8,NE,0.0,2011-04-23 03:50:00,0
2690,2690,42060.0,2011.0,4.0,23.0,4.0,50.0,6.78,999.0,0.59,16.387,-63.35,58.0,1.4,1014.3,NE,0.0,2011-04-23 04:50:00,0
2691,2691,42060.0,2011.0,4.0,23.0,5.0,50.0,6.74,999.0,0.57,16.387,-63.35,63.0,1.4,1013.8,NE,0.0,2011-04-23 05:50:00,0
2692,2692,42060.0,2011.0,4.0,23.0,6.0,50.0,6.82,999.0,0.54,16.387,-63.35,33.0,1.2,1013.2,N,0.0,2011-04-23 06:50:00,0
2693,2693,42060.0,2011.0,4.0,23.0,7.0,50.0,6.88,999.0,0.59,16.387,-63.35,41.0,1.7,1012.8,NE,0.0,2011-04-23 07:50:00,0
2694,2694,42060.0,2011.0,4.0,23.0,8.0,50.0,6.92,999.0,0.62,16.387,-63.35,32.0,2.1,1013.0,N,0.0,2011-04-23 08:50:00,0
2695,2695,42060.0,2011.0,4.0,23.0,9.0,50.0,6.89,999.0,0.57,16.387,-63.35,25.0,3.9,1013.4,N,0.0,2011-04-23 09:50:00,0
2696,2696,42060.0,2011.0,4.0,23.0,10.0,50.0,6.77,999.0,0.59,16.387,-63.35,28.0,3.4,1014.2,N,0.0,2011-04-23 10:50:00,0
2697,2697,42060.0,2011.0,4.0,23.0,11.0,50.0,7.13,999.0,0.62,16.387,-63.35,33.0,3.0,1015.0,N,0.0,2011-04-23 11:50:00,0
2698,2698,42060.0,2011.0,4.0,23.0,12.0,50.0,6.79,999.0,0.58,16.387,-63.35,42.0,3.7,1015.6,NE,0.0,2011-04-23 12:50:00,0
2699,2699,42060.0,2011.0,4.0,23.0,13.0,50.0,6.62,999.0,0.51,16.387,-63.35,47.0,3.9,1015.7,NE,0.0,2011-04-23 13:50:00,0
2700,2700,42060.0,2011.0,4.0,23.0,14.0,50.0,6.35,999.0,0.52,16.387,-63.35,46.0,4.1,1015.9,NE,0.0,2011-04-23 14:50:00,0
2701,2701,42060.0,2011.0,4.0,23.0,15.0,50.0,5.91,999.0,0.51,16.387,-63.35,44.0,4.5,1015.8,NE,0.0,2011-04-23 15:50:00,0
2702,2702,42060.0,2011.0,4.0,23.0,16.0,50.0,5.83,999.0,0.52,16.387,-63.35,49.0,4.1,1015.4,NE,0.0,2011-04-23 16:50:00,0
2703,2703,42060.0,2011.0,4.0,23.0,17.0,50.0,5.46,999.0,0.5,16.387,-63.35,40.0,4.4,1014.5,NE,0.0,2011-04-23 17:50:00,0
2704,2704,42060.0,2011.0,4.0,23.0,18.0,50.0,5.59,999.0,0.47,16.387,-63.35,44.0,4.2,1014.1,NE,0.0,2011-04-23 18:50:00,0
2705,2705,42060.0,2011.0,4.0,23.0,19.0,50.0,5.7,999.0,0.55,16.387,-63.35,42.0,4.1,1013.7,NE,0.0,2011-04-23 19:50:00,0
2706,2706,42060.0,2011.0,4.0,23.0,20.0,50.0,5.36,999.0,0.54,16.387,-63.35,42.0,3.6,1013.6,NE,0.0,2011-04-23 20:50:00,0
2707,2707,42060.0,2011.0,4.0,23.0,21.0,50.0,5.87,999.0,0.63,16.387,-63.35,52.0,3.6,1013.8,NE,0.0,2011-04-23 21:50:00,0
2708,2708,42060.0,2011.0,4.0,23.0,22.0,50.0,5.62,999.0,0.64,16.387,-63.35,56.0,3.7,1014.1,NE,0.0,2011-04-23 22:50:00,0
2709,2709,42060.0,2011.0,4.0,23.0,23.0,50.0,5.58,999.0,0.59,16.387,-63.35,50.0,4.6,1014.5,NE,0.0,2011-04-23 23:50:00,0
2710,2710,42060.0,2011.0,4.0,24.0,0.0,50.0,5.17,999.0,0.65,16.387,-63.35,59.0,4.6,1015.4,NE,0.0,2011-04-24 00:50:00,0
2711,2711,42060.0,2011.0,4.0,24.0,1.0,50.0,4.56,999.0,0.66,16.387,-63.35,66.0,5.4,1016.0,NE,0.0,2011-04-24 01:50:00,0
2712,2712,42060.0,2011.0,4.0,24.0,2.0,50.0,4.12,999.0,0.74,16.387,-63.35,55.0,5.8,1016.4,NE,0.0,2011-04-24 02:50:00,0
2713,2713,42060.0,2011.0,4.0,24.0,3.0,50.0,3.91,999.0,0.75,16.387,-63.35,51.0,6.6,1016.2,NE,0.0,2011-04-24 03:50:00,0
2714,2714,42060.0,2011.0,4.0,24.0,4.0,50.0,3.82,999.0,0.82,16.387,-63.35,54.0,6.3,1015.6,NE,0.0,2011-04-24 04:50:00,0
2715,2715,42060.0,2011.0,4.0,24.0,5.0,50.0,4.3,999.0,1.04,16.387,-63.35,49.0,6.6,1015.2,NE,0.0,2011-04-24 05:50:00,0
2716,2716,42060.0,2011.0,4.0,24.0,6.0,50.0,4.32,999.0,1.1,16.387,-63.35,55.0,6.6,1014.6,NE,0.0,2011-04-24 06:50:00,0
2717,2717,42060.0,2011.0,4.0,24.0,7.0,50.0,4.33,999.0,1.05,16.387,-63.35,55.0,6.2,1014.5,NE,0.0,2011-04-24 07:50:00,0
2718,2718,42060.0,2011.0,4.0,24.0,8.0,50.0,4.38,999.0,1.09,16.387,-63.35,61.0,6.3,1014.5,NE,0.0,2011-04-24 08:50:00,0
2719,2719,42060.0,2011.0,4.0,24.0,9.0,50.0,4.47,999.0,1.16,16.387,-63.35,63.0,6.9,1014.7,NE,0.0,2011-04-24 09:50:00,0
2720,2720,42060.0,2011.0,4.0,24.0,10.0,50.0,4.26,999.0,1.08,16.387,-63.35,66.0,6.9,1015.3,NE,0.0,2011-04-24 10:50:00,0
2721,2721,42060.0,2011.0,4.0,24.0,11.0,50.0,4.34,999.0,1.2,16.387,-63.35,65.0,7.1,1015.6,NE,0.0,2011-04-24 11:50:00,0
2722,2722,42060.0,2011.0,4.0,24.0,12.0,50.0,4.31,999.0,1.12,16.387,-63.35,68.0,6.4,1016.2,NE,0.0,2011-04-24 12:50:00,0
2723,2723,42060.0,2011.0,4.0,24.0,13.0,50.0,4.29,999.0,1.15,16.387,-63.35,71.0,6.3,1016.6,E,0.0,2011-04-24 13:50:00,0
2724,2724,42060.0,2011.0,4.0,24.0,14.0,50.0,4.13,999.0,1.01,16.387,-63.35,77.0,6.4,1016.5,E,0.0,2011-04-24 14:50:00,0
2725,2725,42060.0,2011.0,4.0,24.0,15.0,50.0,4.14,999.0,1.01,16.387,-63.35,77.0,5.8,1016.1,E,0.0,2011-04-24 15:50:00,0
2726,2726,42060.0,2011.0,4.0,24.0,16.0,50.0,4.32,999.0,1.06,16.387,-63.35,80.0,5.6,1015.7,E,0.0,2011-04-24 16:50:00,0
2727,2727,42060.0,2011.0,4.0,24.0,17.0,50.0,4.21,999.0,0.99,16.387,-63.35,93.0,5.5,1014.9,E,0.0,2011-04-24 17:50:00,0
2728,2728,42060.0,2011.0,4.0,24.0,18.0,50.0,4.16,999.0,0.91,16.387,-63.35,88.0,5.2,1014.3,E,0.0,2011-04-24 18:50:00,0
2729,2729,42060.0,2011.0,4.0,24.0,19.0,50.0,4.21,999.0,0.98,16.387,-63.35,84.0,5.3,1013.9,E,0.0,2011-04-24 19:50:00,0
2730,2730,42060.0,2011.0,4.0,24.0,20.0,50.0,4.36,999.0,0.9,16.387,-63.35,86.0,4.7,1013.9,E,0.0,2011-04-24 20:50:00,0
2731,2731,42060.0,2011.0,4.0,24.0,21.0,50.0,4.56,999.0,0.92,16.387,-63.35,82.0,4.9,1013.9,E,0.0,2011-04-24 21:50:00,0
2732,2732,42060.0,2011.0,4.0,24.0,22.0,50.0,4.46,999.0,0.95,16.387,-63.35,76.0,4.9,1014.4,E,0.0,2011-04-24 22:50:00,0
2733,2733,42060.0,2011.0,4.0,24.0,23.0,50.0,4.5,999.0,0.99,16.387,-63.35,67.0,6.1,1014.9,NE,0.0,2011-04-24 23:50:00,0
2734,2734,42060.0,2011.0,4.0,25.0,0.0,50.0,4.47,999.0,1.0,16.387,-63.35,66.0,7.2,1015.3,NE,0.0,2011-04-25 00:50:00,0
2735,2735,42060.0,2011.0,4.0,25.0,1.0,50.0,4.26,999.0,1.09,16.387,-63.35,77.0,8.1,1015.5,E,0.0,2011-04-25 01:50:00,0
2736,2736,42060.0,2011.0,4.0,25.0,2.0,50.0,4.23,999.0,1.18,16.387,-63.35,65.0,7.9,1015.6,NE,0.0,2011-04-25 02:50:00,0
2737,2737,42060.0,2011.0,4.0,25.0,3.0,50.0,4.24,999.0,1.32,16.387,-63.35,67.0,8.0,1015.3,NE,0.0,2011-04-25 03:50:00,0
2738,2738,42060.0,2011.0,4.0,25.0,4.0,50.0,4.31,999.0,1.34,16.387,-63.35,60.0,7.7,1014.7,NE,0.0,2011-04-25 04:50:00,0
2739,2739,42060.0,2011.0,4.0,25.0,5.0,50.0,4.33,999.0,1.42,16.387,-63.35,64.0,7.9,1014.2,NE,0.0,2011-04-25 05:50:00,0
2740,2740,42060.0,2011.0,4.0,25.0,6.0,50.0,4.36,999.0,1.38,16.387,-63.35,61.0,7.6,1013.9,NE,0.0,2011-04-25 06:50:00,0
2741,2741,42060.0,2011.0,4.0,25.0,7.0,50.0,4.34,999.0,1.31,16.387,-63.35,66.0,6.6,1013.7,NE,0.0,2011-04-25 07:50:00,0
2742,2742,42060.0,2011.0,4.0,25.0,8.0,50.0,4.48,999.0,1.31,16.387,-63.35,69.0,7.2,1013.9,NE,0.0,2011-04-25 08:50:00,0
2743,2743,42060.0,2011.0,4.0,25.0,9.0,50.0,4.43,999.0,1.29,16.387,-63.35,67.0,6.8,1014.3,NE,0.0,2011-04-25 09:50:00,0
2744,2744,42060.0,2011.0,4.0,25.0,10.0,50.0,4.24,999.0,1.24,16.387,-63.35,77.0,7.5,1014.7,E,0.0,2011-04-25 10:50:00,0
2745,2745,42060.0,2011.0,4.0,25.0,11.0,50.0,4.33,999.0,1.32,16.387,-63.35,86.0,6.9,1015.0,E,0.0,2011-04-25 11:50:00,0
2746,2746,42060.0,2011.0,4.0,25.0,12.0,50.0,4.28,999.0,1.18,16.387,-63.35,75.0,6.7,1015.6,E,0.0,2011-04-25 12:50:00,0
2747,2747,42060.0,2011.0,4.0,25.0,13.0,50.0,4.41,999.0,1.25,16.387,-63.35,96.0,6.3,1015.9,E,0.0,2011-04-25 13:50:00,0
2748,2748,42060.0,2011.0,4.0,25.0,14.0,50.0,4.35,999.0,1.13,16.387,-63.35,87.0,6.0,1015.6,E,0.0,2011-04-25 14:50:00,0
2749,2749,42060.0,2011.0,4.0,25.0,15.0,50.0,4.15,999.0,1.13,16.387,-63.35,86.0,6.0,1015.2,E,0.0,2011-04-25 15:50:00,0
2750,2750,42060.0,2011.0,4.0,25.0,16.0,50.0,4.09,999.0,1.07,16.387,-63.35,76.0,5.6,1014.5,E,0.0,2011-04-25 16:50:00,0
2751,2751,42060.0,2011.0,4.0,25.0,17.0,50.0,4.24,999.0,1.04,16.387,-63.35,75.0,5.3,1014.0,E,0.0,2011-04-25 17:50:00,0
2752,2752,42060.0,2011.0,4.0,25.0,18.0,50.0,4.37,999.0,0.95,16.387,-63.35,77.0,4.7,1013.5,E,0.0,2011-04-25 18:50:00,0
2753,2753,42060.0,2011.0,4.0,25.0,19.0,50.0,4.32,999.0,0.89,16.387,-63.35,77.0,4.5,1013.2,E,0.0,2011-04-25 19:50:00,0
2754,2754,42060.0,2011.0,4.0,25.0,20.0,50.0,4.19,999.0,0.86,16.387,-63.35,87.0,5.2,1013.2,E,0.0,2011-04-25 20:50:00,0
2755,2755,42060.0,2011.0,4.0,25.0,21.0,50.0,4.38,999.0,0.86,16.387,-63.35,76.0,5.3,1013.5,E,0.0,2011-04-25 21:50:00,0
2756,2756,42060.0,2011.0,4.0,25.0,22.0,50.0,4.22,999.0,0.96,16.387,-63.35,79.0,6.3,1013.9,E,0.0,2011-04-25 22:50:00,0
2757,2757,42060.0,2011.0,4.0,25.0,23.0,50.0,4.07,999.0,0.97,16.387,-63.35,86.0,6.5,1014.3,E,0.0,2011-04-25 23:50:00,0
2758,2758,42060.0,2011.0,4.0,26.0,0.0,50.0,4.15,999.0,1.01,16.387,-63.35,86.0,6.8,1014.9,E,0.0,2011-04-26 00:50:00,0
2759,2759,42060.0,2011.0,4.0,26.0,1.0,50.0,4.11,999.0,1.07,16.387,-63.35,65.0,7.1,1015.4,NE,0.0,2011-04-26 01:50:00,0
2760,2760,42060.0,2011.0,4.0,26.0,2.0,50.0,4.18,999.0,1.11,16.387,-63.35,155.0,4.8,1015.4,S,0.0,2011-04-26 02:50:00,0
2761,2761,42060.0,2011.0,4.0,26.0,3.0,50.0,4.11,999.0,1.3,16.387,-63.35,84.0,8.0,1015.0,E,0.0,2011-04-26 03:50:00,0
2762,2762,42060.0,2011.0,4.0,26.0,4.0,50.0,4.26,999.0,1.37,16.387,-63.35,91.0,7.4,1014.2,E,0.0,2011-04-26 04:50:00,0
2763,2763,42060.0,2011.0,4.0,26.0,5.0,50.0,4.41,999.0,1.46,16.387,-63.35,87.0,7.7,1013.5,E,0.0,2011-04-26 05:50:00,0
2764,2764,42060.0,2011.0,4.0,26.0,6.0,50.0,4.28,999.0,1.42,16.387,-63.35,83.0,7.9,1013.2,E,0.0,2011-04-26 06:50:00,0
2765,2765,42060.0,2011.0,4.0,26.0,7.0,50.0,4.32,999.0,1.41,16.387,-63.35,79.0,8.6,1013.0,E,0.0,2011-04-26 07:50:00,0
2766,2766,42060.0,2011.0,4.0,26.0,8.0,50.0,4.31,999.0,1.49,16.387,-63.35,93.0,8.6,1013.4,E,0.0,2011-04-26 08:50:00,0
2767,2767,42060.0,2011.0,4.0,26.0,9.0,50.0,4.32,999.0,1.41,16.387,-63.35,91.0,8.3,1014.1,E,0.0,2011-04-26 09:50:00,0
2768,2768,42060.0,2011.0,4.0,26.0,10.0,50.0,4.34,999.0,1.49,16.387,-63.35,92.0,9.2,1014.5,E,0.0,2011-04-26 10:50:00,0
2769,2769,42060.0,2011.0,4.0,26.0,11.0,50.0,4.39,999.0,1.54,16.387,-63.35,88.0,9.9,1015.4,E,0.0,2011-04-26 11:50:00,0
2770,2770,42060.0,2011.0,4.0,26.0,12.0,50.0,4.58,999.0,1.61,16.387,-63.35,88.0,8.1,1016.2,E,0.0,2011-04-26 12:50:00,0
2771,2771,42060.0,2011.0,4.0,26.0,13.0,50.0,4.68,999.0,1.63,16.387,-63.35,92.0,8.6,1016.3,E,0.0,2011-04-26 13:50:00,0
2772,2772,42060.0,2011.0,4.0,26.0,14.0,50.0,4.78,999.0,1.82,16.387,-63.35,90.0,8.7,1016.1,E,0.0,2011-04-26 14:50:00,0
2773,2773,42060.0,2011.0,4.0,26.0,15.0,50.0,4.7,999.0,1.79,16.387,-63.35,97.0,9.1,1015.7,E,0.0,2011-04-26 15:50:00,0
2774,2774,42060.0,2011.0,4.0,26.0,16.0,50.0,4.98,999.0,1.96,16.387,-63.35,94.0,9.4,1015.0,E,0.0,2011-04-26 16:50:00,0
2775,2775,42060.0,2011.0,4.0,26.0,17.0,50.0,4.79,999.0,1.85,16.387,-63.35,90.0,9.3,1014.1,E,0.0,2011-04-26 17:50:00,0
2776,2776,42060.0,2011.0,4.0,26.0,18.0,50.0,4.83,999.0,1.91,16.387,-63.35,85.0,9.8,1013.7,E,0.0,2011-04-26 18:50:00,0
2777,2777,42060.0,2011.0,4.0,26.0,19.0,50.0,4.75,999.0,1.93,16.387,-63.35,92.0,9.9,1013.5,E,0.0,2011-04-26 19:50:00,0
2778,2778,42060.0,2011.0,4.0,26.0,20.0,50.0,4.78,999.0,1.97,16.387,-63.35,85.0,9.1,1013.6,E,0.0,2011-04-26 20:50:00,0
2779,2779,42060.0,2011.0,4.0,26.0,21.0,50.0,4.76,999.0,1.96,16.387,-63.35,88.0,9.4,1014.0,E,0.0,2011-04-26 21:50:00,0
2780,2780,42060.0,2011.0,4.0,26.0,22.0,50.0,4.9,999.0,2.07,16.387,-63.35,82.0,9.8,1014.8,E,0.0,2011-04-26 22:50:00,0
2781,2781,42060.0,2011.0,4.0,26.0,23.0,50.0,4.83,999.0,1.97,16.387,-63.35,83.0,10.3,1015.3,E,0.0,2011-04-26 23:50:00,0
2782,2782,42060.0,2011.0,4.0,27.0,0.0,50.0,4.91,999.0,2.05,16.387,-63.35,82.0,10.7,1015.6,E,0.0,2011-04-27 00:50:00,0
2783,2783,42060.0,2011.0,4.0,27.0,1.0,50.0,4.94,999.0,2.13,16.387,-63.35,80.0,11.2,1016.0,E,0.0,2011-04-27 01:50:00,0
2784,2784,42060.0,2011.0,4.0,27.0,2.0,50.0,5.16,999.0,2.33,16.387,-63.35,86.0,10.5,1016.2,E,0.0,2011-04-27 02:50:00,0
2785,2785,42060.0,2011.0,4.0,27.0,3.0,50.0,5.1,999.0,2.24,16.387,-63.35,87.0,10.2,1015.9,E,0.0,2011-04-27 03:50:00,0
2786,2786,42060.0,2011.0,4.0,27.0,4.0,50.0,5.21,999.0,2.35,16.387,-63.35,92.0,9.5,1015.2,E,0.0,2011-04-27 04:50:00,0
2787,2787,42060.0,2011.0,4.0,27.0,5.0,50.0,5.22,999.0,2.31,16.387,-63.35,80.0,10.6,1014.6,E,0.0,2011-04-27 05:50:00,0
2788,2788,42060.0,2011.0,4.0,27.0,6.0,50.0,4.98,999.0,2.29,16.387,-63.35,86.0,9.0,1014.1,E,0.0,2011-04-27 06:50:00,0
2789,2789,42060.0,2011.0,4.0,27.0,7.0,50.0,5.03,999.0,2.1,16.387,-63.35,82.0,9.5,1014.2,E,0.0,2011-04-27 07:50:00,0
2790,2790,42060.0,2011.0,4.0,27.0,8.0,50.0,4.95,999.0,2.21,16.387,-63.35,84.0,10.3,1014.5,E,0.0,2011-04-27 08:50:00,0
2791,2791,42060.0,2011.0,4.0,27.0,9.0,50.0,5.3,999.0,2.44,16.387,-63.35,85.0,10.3,1015.0,E,0.0,2011-04-27 09:50:00,0
2792,2792,42060.0,2011.0,4.0,27.0,10.0,50.0,5.22,999.0,2.48,16.387,-63.35,84.0,10.5,1015.6,E,0.0,2011-04-27 10:50:00,0
2793,2793,42060.0,2011.0,4.0,27.0,11.0,50.0,5.24,999.0,2.33,16.387,-63.35,87.0,10.5,1016.3,E,0.0,2011-04-27 11:50:00,0
2794,2794,42060.0,2011.0,4.0,27.0,12.0,50.0,5.18,999.0,2.48,16.387,-63.35,86.0,10.0,1016.5,E,0.0,2011-04-27 12:50:00,0
2795,2795,42060.0,2011.0,4.0,27.0,13.0,50.0,5.27,999.0,2.25,16.387,-63.35,87.0,10.1,1016.6,E,0.0,2011-04-27 13:50:00,0
2796,2796,42060.0,2011.0,4.0,27.0,14.0,50.0,5.24,999.0,2.31,16.387,-63.35,88.0,10.8,1016.7,E,0.0,2011-04-27 14:50:00,0
2797,2797,42060.0,2011.0,4.0,27.0,15.0,50.0,9.0,999.0,9.0,16.387,-63.35,79.0,10.1,1016.4,E,0.0,2011-04-27 15:50:00,0
