#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 03 02 50  51  9.7 11.7  2.57  7.14  5.51 999 1017.4  23.9  25.5 999.0 99.0 99.00
2011 01 03 03 50  59  9.2 10.9  2.50  7.14  5.55 999 1017.3  23.9  25.5 999.0 99.0 99.00
2011 01 03 04 50  49  8.7 11.1  2.52  7.69  5.69 999 1016.9  23.8  25.5 999.0 99.0 99.00
2011 01 03 05 50  59  8.4 10.6  2.48  7.14  5.68 999 1016.7  23.9  25.5 999.0 99.0 99.00
2011 01 03 06 50  53  7.3  9.0  2.44  7.69  5.80 999 1016.3  23.9  25.5 999.0 99.0 99.00
2011 01 03 07 50  47  7.3  9.1  2.35  7.69  5.72 999 1015.9  23.8  25.5 999.0 99.0 99.00
2011 01 03 08 50  39  7.2  9.2  2.36  7.69  5.85 999 1015.7  23.8  25.5 999.0 99.0 99.00
2011 01 03 09 50  49  7.3  9.7  2.18  8.33  5.80 999 1016.0  23.7  25.5 999.0 99.0 99.00
2011 01 03 10 50  54  6.8  8.7  2.25  7.69  5.83 999 1016.3  23.7  25.5 999.0 99.0 99.00
2011 01 03 11 50  44  7.1  9.0  2.09  8.33  5.59 999 1016.8  24.0  25.5 999.0 99.0 99.00
2011 01 03 12 50  50  6.9  8.7  2.09  7.69  5.86 999 1017.3  24.5  25.5 999.0 99.0 99.00
2011 01 03 13 50  52  6.8  8.2  2.19  7.69  5.87 999 1017.8  24.2  25.5 999.0 99.0 99.00
2011 01 03 14 50  47  6.7  8.7  2.03  7.69  5.68 999 1017.8  24.2  25.6 999.0 99.0 99.00
2011 01 03 15 50  54  6.8  8.1  2.05  7.69  5.79 999 1017.3  24.5  25.6 999.0 99.0 99.00
2011 01 03 16 50  44  6.4  8.2  2.01  7.69  5.61 999 1016.5  24.6  25.6 999.0 99.0 99.00
2011 01 03 17 50  45  6.5  8.4  2.06  7.69  5.67 999 1015.7  24.4  25.6 999.0 99.0 99.00
2011 01 03 18 50  56  6.3  9.2  2.07  7.69  5.72 999 1015.1  24.5  25.6 999.0 99.0 99.00
2011 01 03 19 50  57  6.9  8.3  1.98  7.69  5.55 999 1014.9  24.3  25.6 999.0 99.0 99.00
2011 01 03 20 50  55  6.6  8.1  1.98  7.69  5.63 999 1015.1  24.3  25.6 999.0 99.0 99.00
2011 01 03 21 50  53  6.5  8.3  1.84  7.14  5.41 999 1015.7  24.1  25.6 999.0 99.0 99.00
2011 01 03 22 50  52  6.9  8.5  2.05  8.33  5.74 999 1016.0  24.1  25.5 999.0 99.0 99.00
2011 01 03 23 50  42  7.0  9.2  2.07  7.69  5.73 999 1016.5  24.2  25.5 999.0 99.0 99.00
2011 01 04 00 50  61  6.7  8.5  1.90  8.33  5.50 999 1017.3  24.2  25.5 999.0 99.0 99.00
2011 01 04 01 50  59  6.8  8.4  1.98  7.69  5.33 999 1017.6  24.2  25.5 999.0 99.0 99.00
2011 01 04 02 50  72  7.4  9.4  1.98  8.33  5.60 999 1017.7  24.2  25.5 999.0 99.0 99.00
2011 01 04 03 50  72  7.0  8.7  1.90  8.33  5.67 999 1017.5  24.2  25.4 999.0 99.0 99.00
2011 01 04 04 50  85  6.1  7.1  1.72  8.33  5.27 999 1017.0  24.2  25.4 999.0 99.0 99.00
2011 01 04 05 50  66  6.3  8.0  1.81  8.33  5.64 999 1016.9  24.3  25.4 999.0 99.0 99.00
2011 01 04 06 50  43  5.3  7.4  1.60  7.69  5.48 999 1016.4  24.3  25.4 999.0 99.0 99.00
2011 01 04 07 50  70  5.1  6.7  1.72  8.33  5.71 999 1016.0  24.1  25.4 999.0 99.0 99.00
2011 01 04 08 50  61  5.3  6.6  1.68  8.33  5.60 999 1016.0  23.8  25.4 999.0 99.0 99.00
