#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 02 20 50 231  7.1  7.8  1.21  6.67  4.96 999 1013.9 999.0   9.1 999.0 99.0 99.00
2011 01 02 21 50 238  5.9  6.6  1.23  6.25  4.79 999 1013.7 999.0  11.0 999.0 99.0 99.00
2011 01 02 22 50 242  9.5 10.7  1.43  6.25  4.94 999 1012.8 999.0  10.8 999.0 99.0 99.00
2011 01 02 23 50 248 10.0 11.7  1.72  6.25  5.08 999 1013.2 999.0  12.0 999.0 99.0 99.00
2011 01 03 00 50 256  9.6 11.7  1.84  6.25  4.91 999 1013.5 999.0  12.4 999.0 99.0 99.00
2011 01 03 01 50 261  9.0 10.2  1.72  6.67  4.89 999 1014.4 999.0  11.1 999.0 99.0 99.00
2011 01 03 02 50 345 11.7 14.3  1.63  6.67  4.87 999 1016.5 999.0  11.1 999.0 99.0 99.00
2011 01 03 03 50 350 10.9 13.2  1.76  6.67  4.67 999 1017.5 999.0  11.3 999.0 99.0 99.00
2011 01 03 04 50 353 10.3 11.9  1.62  7.69  4.54 999 1018.1 999.0  10.6 999.0 99.0 99.00
2011 01 03 05 50 344  9.9 11.4  1.42  7.14  4.22 999 1018.4 999.0  10.1 999.0 99.0 99.00
2011 01 03 06 50 345  9.0 10.3  1.39  7.69  4.26 999 1019.0 999.0  11.1 999.0 99.0 99.00
2011 01 03 07 50 356 11.9 15.5  1.45  7.69  4.21 999 1019.3 999.0  11.3 999.0 99.0 99.00
2011 01 03 08 50 355 12.3 15.0  1.66  6.25  4.51 999 1019.6 999.0  12.5 999.0 99.0 99.00
2011 01 03 09 50 352 12.4 14.3  2.05  5.26  4.70 999 1020.2 999.0  13.1 999.0 99.0 99.00
2011 01 03 10 50 351 11.7 13.4  1.89  6.67  4.73 999 1021.0 999.0  12.7 999.0 99.0 99.00
2011 01 03 11 50 350 11.1 13.4  1.78  7.14  4.61 999 1022.3 999.0  12.2 999.0 99.0 99.00
2011 01 03 12 50 350 10.8 13.4  1.72  7.14  4.67 999 1023.4 999.0  11.0 999.0 99.0 99.00
2011 01 03 13 50 353 10.8 12.6  1.57  6.67  4.39 999 1024.3 999.0  11.0 999.0 99.0 99.00
2011 01 03 14 50 354 11.3 13.5  1.52  7.14  4.45 999 1024.9 999.0  11.1 999.0 99.0 99.00
2011 01 03 15 50 358 11.0 13.1  1.60  7.14  4.64 999 1025.1 999.0  11.8 999.0 99.0 99.00
2011 01 03 16 50 358 10.4 12.7  1.48  7.14  4.51 999 1024.9 999.0  11.7 999.0 99.0 99.00
2011 01 03 17 50   1 10.6 12.2  1.42  7.14  4.59 999 1024.4 999.0  12.2 999.0 99.0 99.00
2011 01 03 18 50 359 10.1 12.5  1.51  7.69  4.65 999 1024.5 999.0  11.9 999.0 99.0 99.00
2011 01 03 19 50 359  9.2 11.0  1.47  7.69  4.55 999 1024.6 999.0  13.9 999.0 99.0 99.00
2011 01 03 20 50 359  8.8 10.4  1.42  7.69  4.59 999 1024.8 999.0  13.3 999.0 99.0 99.00
2011 01 03 21 50 360  8.4 10.8  1.45  7.14  4.72 999 1024.8 999.0  13.4 999.0 99.0 99.00
2011 01 03 22 50   1  7.0  8.8  1.38  8.33  4.64 999 1025.5 999.0  12.0 999.0 99.0 99.00
2011 01 03 23 50 358  6.2  7.6  1.32  7.69  4.79 999 1025.7 999.0  12.1 999.0 99.0 99.00
2011 01 04 00 50 358  6.2  7.6  1.18  7.69  4.91 999 1025.9 999.0  13.4 999.0 99.0 99.00
2011 01 04 01 50 360  5.6  6.7  1.07  5.88  4.80 999 1025.9 999.0  14.0 999.0 99.0 99.00
2011 01 04 02 50 357  4.7  5.5  1.05  6.67  4.82 999 1025.6 999.0  11.8 999.0 99.0 99.00
2011 01 04 03 50   9  4.6  5.5  1.02  6.67  4.82 999 1025.3 999.0  11.0 999.0 99.0 99.00
2011 01 04 04 50  24  2.9  4.5  1.02  6.67  4.97 999 1025.2 999.0  11.0 999.0 99.0 99.00
2011 01 04 06 50   2  3.9  4.8  0.93  6.67  5.04 999 1024.7 999.0  11.0 999.0 99.0 99.00
2011 01 04 07 50  11  3.7  4.9  0.91  8.33  5.16 999 1024.3 999.0  12.0 999.0 99.0 99.00
2011 01 04 08 50  18  2.8  3.6  0.89  7.69  5.42 999 1023.7 999.0   9.9 999.0 99.0 99.00
2011 01 04 09 50  38  2.2  2.8  0.91  7.69  5.55 999 1023.1 999.0   6.4 999.0 99.0 99.00
2011 01 04 10 50  48  0.9  1.5  0.78  7.14  5.40 999 1023.0 999.0   5.9 999.0 99.0 99.00
2011 01 04 11 50 344  2.5  2.9  0.78  7.69  5.53 999 1023.5 999.0   5.8 999.0 99.0 99.00
2011 01 04 12 50   9  2.0  2.2  0.81  7.14  5.58 999 1022.9 999.0   6.1 999.0 99.0 99.00
2011 01 04 13 50  13  1.7  2.1  0.76  7.14  5.59 999 1022.9 999.0   6.0 999.0 99.0 99.00
2011 01 04 14 50  12  2.4  2.8  0.72  7.14  5.54 999 1022.5 999.0   6.0 999.0 99.0 99.00
2011 01 04 15 50  29  1.9  2.2  0.75  7.14  5.52 999 1021.8 999.0   6.3 999.0 99.0 99.00
2011 01 04 16 50  24  1.8  2.2  0.73  7.69  5.62 999 1020.4 999.0   6.7 999.0 99.0 99.00
2011 01 04 17 50 357  1.5  1.9  0.75  6.67  5.55 999 1019.1 999.0   6.9 999.0 99.0 99.00
2011 01 04 18 50   8  1.1  1.6  0.74  9.09  6.12 999 1018.1 999.0   7.2 999.0 99.0 99.00
2011 01 04 19 50 326  0.9  1.1  0.71  9.09  5.87 999 1017.0 999.0   7.5 999.0 99.0 99.00
2011 01 04 20 50 180  0.8  1.2  0.66  9.09  5.86 999 1016.1 999.0   7.2 999.0 99.0 99.00
2011 01 04 21 50 318  1.1  1.6  0.61  5.26  5.62 999 1016.0 999.0   6.6 999.0 99.0 99.00
2011 01 04 22 50 287  3.4  4.0  0.56  7.14  5.84 999 1015.9 999.0   6.5 999.0 99.0 99.00
2011 01 04 23 50 265  3.7  4.3  0.58  9.09  5.96 999 1015.4 999.0   6.4 999.0 99.0 99.00
2011 01 05 00 50 298  3.5  4.0  0.58  8.33  4.52 999 1015.8 999.0   6.2 999.0 99.0 99.00
2011 01 05 01 50 283  3.5  3.9  0.91  4.76  4.21 999 1015.7 999.0   6.0 999.0 99.0 99.00
2011 01 05 02 50 288  3.6  4.0  0.84  4.35  4.27 999 1015.5 999.0   5.9 999.0 99.0 99.00
2011 01 05 03 50 283  4.0  4.6  0.81  4.76  4.15 999 1015.6 999.0   6.1 999.0 99.0 99.00
2011 01 05 04 50 289  4.3  4.7  0.73  4.76  4.10 999 1015.4 999.0   6.4 999.0 99.0 99.00
2011 01 05 05 50 288  5.6  6.4  0.74  4.55  4.11 999 1015.3 999.0   6.1 999.0 99.0 99.00
2011 01 05 06 50 289  5.1  5.7  0.68  4.17  3.90 999 1015.2 999.0   6.0 999.0 99.0 99.00
2011 01 05 07 50 291  4.4  5.3 99.00 99.00 99.00 999 1015.1 999.0   6.0 999.0 99.0 99.00
2011 01 05 08 50 292  5.1  5.8 99.00 99.00 99.00 999 1014.8 999.0   5.9 999.0 99.0 99.00
2011 01 05 09 50 305  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 10 50 306  5.3  6.2 99.00 99.00 99.00 999 1015.2 999.0   6.4 999.0 99.0 99.00
2011 01 05 11 50 297  5.1  6.1 99.00 99.00 99.00 999 1015.8 999.0   6.9 999.0 99.0 99.00
2011 01 05 12 50 306  5.7  6.8 99.00 99.00 99.00 999 1016.0 999.0   6.9 999.0 99.0 99.00
2011 01 05 13 50 325  5.9  6.9  0.75  5.00  3.92 999 1016.1 999.0   7.1 999.0 99.0 99.00
2011 01 05 14 50 330  5.4  6.2  0.70  4.17  3.79 999 1016.3 999.0   7.3 999.0 99.0 99.00
2011 01 05 15 50 341  5.5  6.3  0.78  5.00  3.94 999 1016.3 999.0   7.4 999.0 99.0 99.00
2011 01 05 16 50 344  4.4  5.1  0.77  5.56  3.96 999 1015.5 999.0   7.5 999.0 99.0 99.00
2011 01 05 17 50 345  2.6  3.4  0.76  5.88  4.20 999 1015.0 999.0   7.6 999.0 99.0 99.00
2011 01 05 18 50 360  1.9  2.5  0.77  5.26  4.39 999 1014.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 19 50 349  2.1  2.7  0.79  5.56  4.72 999 1013.4 999.0   7.9 999.0 99.0 99.00
2011 01 05 20 50   1  2.4  3.2  0.71  5.56  4.61 999 1012.9 999.0   8.0 999.0 99.0 99.00
2011 01 05 21 50   9  2.1  2.8  0.69  5.26  4.69 999 1012.8 999.0   8.0 999.0 99.0 99.00
2011 01 05 22 50 346  2.1  2.5  0.64  5.56  4.83 999 1012.5 999.0   8.3 999.0 99.0 99.00
2011 01 05 23 50 344  1.3  2.0  0.66  5.00  4.91 999 1012.2 999.0 999.0 999.0 99.0 99.00
2011 01 06 00 50 117  0.3  1.3  0.62  7.69  5.15 999 1011.5 999.0 999.0 999.0 99.0 99.00
2011 01 06 01 50  15  2.5  3.1  0.62  7.14  5.35 999 1011.1 999.0 999.0 999.0 99.0 99.00
2011 01 06 02 50  38  2.1  3.5  0.65  6.25  5.35 999 1010.4 999.0 999.0 999.0 99.0 99.00
2011 01 06 03 50  71  2.9  4.1  0.66  6.25  5.38 999 1009.2 999.0  16.4 999.0 99.0 99.00
2011 01 06 04 50  11  4.0  4.7  0.73  5.26  5.22 999 1009.0 999.0  15.5 999.0 99.0 99.00
2011 01 06 05 50   3  2.9  3.9  0.73  5.56  5.20 999 1008.4 999.0  15.3 999.0 99.0 99.00
2011 01 06 06 50  30  4.1  5.1  0.75  6.25  5.25 999 1007.2 999.0  15.3 999.0 99.0 99.00
2011 01 06 07 50  37  5.4  6.6  0.78  6.67  5.33 999 1006.5 999.0  15.5 999.0 99.0 99.00
2011 01 06 08 50  21  6.7  7.9  0.78  6.67  5.21 999 1005.3 999.0  16.6 999.0 99.0 99.00
2011 01 06 09 50 359  7.9  9.8  0.76  6.25  4.76 999 1005.2 999.0  17.3 999.0 99.0 99.00
2011 01 06 10 50   7  7.7  9.5  0.73  6.25  4.53 999 1005.0 999.0  18.1 999.0 99.0 99.00
2011 01 06 11 50   8  8.4  9.9  0.77  5.56  4.25 999 1004.8 999.0  18.2 999.0 99.0 99.00
2011 01 06 12 50  11  7.7  9.6  0.88  5.56  4.27 999 1004.9 999.0  18.5 999.0 99.0 99.00
2011 01 06 13 50 353  8.1 10.0  0.89  5.88  4.22 999 1005.2 999.0  18.8 999.0 99.0 99.00
2011 01 06 14 50 355  9.3 11.3  0.88  5.00  4.02 999 1005.2 999.0  18.8 999.0 99.0 99.00
2011 01 06 15 50 357  9.3 11.1  0.84  5.00  4.07 999 1005.1 999.0  18.6 999.0 99.0 99.00
2011 01 06 16 50 355  8.4 10.3  1.00  3.85  4.01 999 1004.1 999.0  18.8 999.0 99.0 99.00
2011 01 06 17 50 350  7.6  9.5  0.97  4.17  3.97 999 1003.6 999.0  18.8 999.0 99.0 99.00
2011 01 06 18 50 346  7.6  8.9  0.94  4.00  3.86 999 1003.4 999.0  18.7 999.0 99.0 99.00
2011 01 06 19 50 339  7.4  8.8  0.86  3.45  3.69 999 1003.5 999.0  18.4 999.0 99.0 99.00
2011 01 06 20 50  14  5.5  7.0  0.81  3.57  3.74 999 1003.2 999.0  18.0 999.0 99.0 99.00
2011 01 06 21 50 350  6.8  8.5  0.74  3.70  3.60 999 1003.3 999.0  17.2 999.0 99.0 99.00
2011 01 06 22 50 348  6.1  7.5  0.64  4.35  3.54 999 1003.5 999.0  18.4 999.0 99.0 99.00
2011 01 06 23 50 360  6.2  7.9  0.64  7.69  3.83 999 1003.5 999.0  18.9 999.0 99.0 99.00
2011 01 07 00 50 351  5.2  6.7  0.64  5.00  3.90 999 1004.0 999.0  19.6 999.0 99.0 99.00
2011 01 07 01 50 347  4.8  6.6  0.69  4.76  4.05 999 1004.2 999.0  19.7 999.0 99.0 99.00
2011 01 07 02 50 345  4.2  5.7  0.68  4.76  4.11 999 1003.9 999.0  19.6 999.0 99.0 99.00
2011 01 07 03 50 333  4.9  6.3  0.69  4.35  4.42 999 1003.5 999.0  20.0 999.0 99.0 99.00
2011 01 07 04 50 346  4.7  5.8  0.71  4.17  4.40 999 1002.4 999.0  20.2 999.0 99.0 99.00
2011 01 07 05 50 326  5.1  6.4  0.71  4.17  4.50 999 1002.0 999.0  20.2 999.0 99.0 99.00
2011 01 07 06 50 328  5.5  7.3  0.67  8.33  4.78 999 1001.2 999.0  20.1 999.0 99.0 99.00
2011 01 07 07 50 334  4.6  6.2  0.66  7.69  4.56 999 1000.9 999.0  20.1 999.0 99.0 99.00
2011 01 07 08 50 317  3.1  4.6  0.67  7.14  4.51 999 1000.5 999.0  20.1 999.0 99.0 99.00
2011 01 07 09 50 313  4.5  5.6  0.73  7.69  4.61 999 1000.4 999.0  19.9 999.0 99.0 99.00
2011 01 07 10 50 300  5.7  7.2  0.71  7.69  4.77 999 1000.4 999.0  19.6 999.0 99.0 99.00
2011 01 07 11 50 291  7.7  9.8  0.71  7.69  4.70 999 1000.3 999.0  19.4 999.0 99.0 99.00
2011 01 07 12 50 276  7.5  9.7  0.74  9.09  4.27 999 1001.0 999.0  19.3 999.0 99.0 99.00
2011 01 07 13 50 270  6.7  8.1  0.69  7.69  4.00 999 1000.7 999.0 999.0 999.0 99.0 99.00
2011 01 07 14 50 275  7.3  8.8  0.81  7.69  3.92 999 1000.5 999.0  12.3 999.0 99.0 99.00
2011 01 07 15 50 290  7.8  9.2  0.98  3.85  3.99 999 1000.0 999.0  10.6 999.0 99.0 99.00
2011 01 07 16 50 285  7.0  8.3  0.99  4.35  4.22 999  999.0 999.0  11.0 999.0 99.0 99.00
2011 01 07 17 50 282  8.8 10.2  0.91  4.35  4.15 999  998.3 999.0  11.2 999.0 99.0 99.00
2011 01 07 18 50 279  7.6  9.2  0.97  4.35  4.05 999  997.7 999.0  10.7 999.0 99.0 99.00
2011 01 07 19 50 279  7.0  8.3  0.99  4.35  4.02 999  998.1 999.0   9.8 999.0 99.0 99.00
2011 01 07 20 50 280  6.0  6.8 99.00 99.00 99.00 999  998.1 999.0   9.0 999.0 99.0 99.00
2011 01 07 21 50 284  5.1  6.1  0.94  4.35  4.22 999  998.3 999.0   8.9 999.0 99.0 99.00
2011 01 07 22 50 287  3.6  4.4  1.04  4.76  4.48 999  998.3 999.0   8.6 999.0 99.0 99.00
2011 01 07 23 50 273  5.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 08 00 50 268  8.2  9.4  1.04  5.26  4.42 999  998.4 999.0  11.6 999.0 99.0 99.00
2011 01 08 01 50 274  7.6  8.7  1.04  5.26  4.30 999  998.8 999.0  13.8 999.0 99.0 99.00
2011 01 08 02 50 266 10.5 13.2 99.00 99.00 99.00 999  998.4 999.0  16.4 999.0 99.0 99.00
2011 01 08 03 50 275 10.5 12.4  1.20  9.09  4.63 999  998.1 999.0  15.4 999.0 99.0 99.00
2011 01 08 04 50 281 10.0 11.4 99.00 99.00 99.00 999  997.7 999.0  14.6 999.0 99.0 99.00
2011 01 08 05 50 265  6.3 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 08 06 50 274  4.6  5.8  1.45  5.56  4.91 999  996.8 999.0  11.0 999.0 99.0 99.00
2011 01 08 07 50 290  6.6  8.1  1.50  5.56  5.26 999  996.4 999.0   9.7 999.0 99.0 99.00
2011 01 08 08 50 273  7.9  9.3  1.50  7.69  5.24 999  996.4 999.0   9.5 999.0 99.0 99.00
2011 01 08 09 50 282  9.8 11.5  1.62  7.69  5.57 999  996.4 999.0   9.1 999.0 99.0 99.00
2011 01 08 10 50 281  9.2 11.3  1.76  9.09  5.63 999  996.8 999.0   9.1 999.0 99.0 99.00
2011 01 08 11 50 285 10.3 12.0  2.11 10.00  5.84 999  997.6 999.0   9.1 999.0 99.0 99.00
2011 01 08 12 50 276  8.7 10.1  2.30 10.00  6.09 999  998.2 999.0   8.5 999.0 99.0 99.00
2011 01 08 13 50 280 10.1 12.0  2.07 10.00  5.63 999  999.1 999.0   8.9 999.0 99.0 99.00
2011 01 08 14 50 293  9.1 10.5  1.89 10.00  5.24 999  999.6 999.0   9.1 999.0 99.0 99.00
2011 01 08 15 50 277  6.4  7.8 99.00 99.00 99.00 999  999.4 999.0   8.7 999.0 99.0 99.00
2011 01 08 16 50 275  6.7  8.1 99.00 99.00 99.00 999  998.7 999.0   9.0 999.0 99.0 99.00
2011 01 08 17 50 276  6.9  8.0  1.58 10.00  5.41 999  998.1 999.0   8.5 999.0 99.0 99.00
2011 01 08 18 50 289  7.3  8.7 99.00 99.00 99.00 999  998.2 999.0   7.7 999.0 99.0 99.00
2011 01 08 19 50 308 11.4 14.8 99.00 99.00 99.00 999  999.5 999.0   8.6 999.0 99.0 99.00
2011 01 08 20 50 288  8.9 11.5  1.44 10.00  4.49 999 1000.1 999.0   9.6 999.0 99.0 99.00
2011 01 08 21 50 290 10.1 13.3  1.75  4.35  4.75 999 1001.3 999.0   9.3 999.0 99.0 99.00
2011 01 08 22 50 290 10.6 13.0  1.97  6.25  4.99 999 1002.8 999.0   7.4 999.0 99.0 99.00
2011 01 08 23 50 297 11.2 14.5 99.00 99.00 99.00 999 1003.9 999.0   7.4 999.0 99.0 99.00
2011 01 09 00 50 311 12.3 15.0  1.87  6.67  4.98 999 1005.4 999.0   7.2 999.0 99.0 99.00
2011 01 09 01 50 314 11.7 13.8 99.00 99.00 99.00 999 1006.6 999.0   7.3 999.0 99.0 99.00
2011 01 09 02 50 308 12.3 14.3  1.89  4.76  4.68 999 1007.8 999.0   8.7 999.0 99.0 99.00
2011 01 09 03 50 319 13.2 99.0 99.00 99.00 99.00 999 1008.6 999.0   8.8 999.0 99.0 99.00
2011 01 09 04 50 318 12.3 15.7 99.00 99.00 99.00 999 1009.6 999.0   8.9 999.0 99.0 99.00
2011 01 09 05 50 319 12.3 16.2 99.00 99.00 99.00 999 1010.7 999.0   7.9 999.0 99.0 99.00
2011 01 09 06 50 320 13.2 16.0  2.00  5.26  4.73 999 1011.6 999.0   7.3 999.0 99.0 99.00
2011 01 09 07 50 319 12.8 14.9  2.06  5.26  4.79 999 1013.2 999.0   7.3 999.0 99.0 99.00
2011 01 09 08 50 321 12.6 15.0  2.08  5.00  4.70 999 1014.4 999.0   7.1 999.0 99.0 99.00
2011 01 09 09 50 322 12.6 15.5 99.00 99.00 99.00 999 1015.2 999.0   6.8 999.0 99.0 99.00
2011 01 09 10 50 318 12.3 14.9 99.00 99.00 99.00 999 1016.2 999.0   6.9 999.0 99.0 99.00
2011 01 09 11 50 322 11.7 14.4  2.02  5.26  4.74 999 1017.8 999.0   6.8 999.0 99.0 99.00
2011 01 09 12 50 326 10.8 13.6  2.00  5.26  4.84 999 1019.1 999.0   7.0 999.0 99.0 99.00
2011 01 09 13 50 328 10.3 13.6  1.85  5.00  4.72 999 1020.3 999.0   7.1 999.0 99.0 99.00
2011 01 09 14 50 329  9.7 11.7  1.88  5.00  4.77 999 1021.3 999.0   7.0 999.0 99.0 99.00
2011 01 09 15 50 334 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 09 16 50 323  8.4 10.6  1.83  4.35  4.75 999 1021.4 999.0   7.0 999.0 99.0 99.00
2011 01 09 17 50 329  7.3  9.8 99.00 99.00 99.00 999 1021.3 999.0   7.1 999.0 99.0 99.00
2011 01 09 18 50 318  6.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 09 19 50 310  5.9  8.0  1.45  7.69  4.79 999 1022.4 999.0   7.0 999.0 99.0 99.00
2011 01 09 20 50 307  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 09 21 50 307  7.6  9.5  1.31  7.14  4.89 999 1024.0 999.0   6.8 999.0 99.0 99.00
2011 01 09 22 50 305  6.7  8.6 99.00 99.00 99.00 999 1024.7 999.0   6.7 999.0 99.0 99.00
2011 01 09 23 50 301  7.2  9.1  1.16  7.14  4.52 999 1025.6 999.0   6.5 999.0 99.0 99.00
2011 01 10 00 50 314  7.8  9.6  1.11  7.69  4.33 999 1025.9 999.0   6.5 999.0 99.0 99.00
2011 01 10 01 50 319  8.0  9.7 99.00 99.00 99.00 999 1026.4 999.0   6.5 999.0 99.0 99.00
2011 01 10 02 50 327  9.0 10.7 99.00 99.00 99.00 999 1026.2 999.0   6.5 999.0 99.0 99.00
2011 01 10 03 50 326  8.2 10.3  1.18  7.14  4.24 999 1026.7 999.0   6.7 999.0 99.0 99.00
2011 01 10 04 50 330  8.8 10.6  1.26  7.69  4.44 999 1026.8 999.0   6.7 999.0 99.0 99.00
2011 01 10 05 50 330  8.2  9.9  1.24  7.14  4.38 999 1026.7 999.0   6.7 999.0 99.0 99.00
2011 01 10 06 50 332  8.0  9.6  1.31  7.14  4.39 999 1026.6 999.0   6.7 999.0 99.0 99.00
2011 01 10 07 50 333  7.0  9.1  1.32  5.88  4.42 999 1026.9 999.0   6.5 999.0 99.0 99.00
2011 01 10 08 50 351  6.6  7.6  1.21  6.67  4.38 999 1026.3 999.0   6.3 999.0 99.0 99.00
2011 01 10 09 50 356  6.7  7.5  1.14  6.67  4.32 999 1026.1 999.0   6.2 999.0 99.0 99.00
2011 01 10 10 50 348  7.4  8.8  1.14  6.67  4.44 999 1027.3 999.0   6.1 999.0 99.0 99.00
2011 01 10 11 50   2  6.8  8.2  1.07  6.25  4.39 999 1026.6 999.0   6.1 999.0 99.0 99.00
2011 01 10 12 50 346  6.2  7.7  1.07  6.25  4.31 999 1027.7 999.0   6.2 999.0 99.0 99.00
