#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 03 04 16 50  82  5.4  6.1  0.79  4.35  3.97 999 1038.1   4.2   5.2 999.0 99.0 99.00
2011 03 04 17 50  76  4.4  5.4 99.00 99.00 99.00 999 1037.0   4.6   5.3 999.0 99.0 99.00
2011 03 04 18 50  73  4.5  5.3 99.00 99.00 99.00 999 1036.3   5.0   5.3 999.0 99.0 99.00
2011 03 04 19 50  70  3.8  4.4  0.84  8.33  4.21 999 1035.8   5.2   5.3 999.0 99.0 99.00
2011 03 04 20 50  63  2.4  2.8  0.76  4.00  4.21 999 1035.7   5.4   5.4 999.0 99.0 99.00
2011 03 04 21 50 102  2.7  3.3  0.70  4.17  4.20 999 1035.1   5.6   5.5 999.0 99.0 99.00
2011 03 04 22 50  92  2.6  3.0  0.71  5.26  4.41 999 1035.0   5.4   5.4 999.0 99.0 99.00
2011 03 04 23 50 112  3.4  3.9 99.00 99.00 99.00 999 1034.4   5.6   5.2 999.0 99.0 99.00
2011 03 05 00 50 133  4.0  4.6  0.77  4.76  4.47 999 1034.1   6.0   5.1 999.0 99.0 99.00
2011 03 05 01 50 145  2.9  3.3  0.78  7.69  4.55 999 1034.3   6.3   5.1 999.0 99.0 99.00
2011 03 05 02 50 143  2.0  2.3  0.72  6.67  4.55 999 1034.4   6.3   5.1 999.0 99.0 99.00
2011 03 05 03 50 138  3.6  4.2  0.72  9.09  4.56 999 1033.6   6.3   5.3 999.0 99.0 99.00
2011 03 05 04 50 142  6.0  6.9  0.80  4.76  4.66 999 1033.0   6.9   5.3 999.0 99.0 99.00
2011 03 05 05 50 154  3.0  3.5  0.82  4.76  4.66 999 1033.3   7.1   5.3 999.0 99.0 99.00
2011 03 05 06 50 152  3.7  4.4  0.93  5.26  4.79 999 1032.5   7.0   5.3 999.0 99.0 99.00
2011 03 05 07 50 163  2.7  3.0  1.12  5.26  4.99 999 1031.9   6.9   5.2 999.0 99.0 99.00
2011 03 05 08 50 151  3.8  4.3  1.19  5.56  4.98 999 1031.0   7.1   5.2 999.0 99.0 99.00
2011 03 05 09 50 150  5.1  5.9  1.20  5.56  4.75 999 1030.4   7.2   5.3 999.0 99.0 99.00
2011 03 05 10 50 150  6.1  6.8  1.27  5.88  5.07 999 1030.1   7.7   5.2 999.0 99.0 99.00
2011 03 05 11 50 152  6.7  7.7  1.23  6.25  4.80 999 1030.2   7.7   5.2 999.0 99.0 99.00
2011 03 05 12 50 152  5.7  6.5  1.40  6.67  4.93 999 1030.4   7.4   5.2 999.0 99.0 99.00
2011 03 05 13 50 153  5.4  5.9  1.35  7.14  5.03 999 1030.2   7.4   5.3 999.0 99.0 99.00
2011 03 05 14 50 146  6.7  8.0  1.42  6.25  4.91 999 1029.9   8.0   5.3 999.0 99.0 99.00
2011 03 05 15 50 151  6.6  7.8  1.39  6.25  5.09 999 1029.9   8.0   5.3 999.0 99.0 99.00
2011 03 05 16 50 145  5.3  5.8  1.24  6.25  4.93 999 1029.4   7.6   5.3 999.0 99.0 99.00
2011 03 05 17 50 150  6.6  7.5  1.36  6.67  5.08 999 1028.4   7.9   5.4 999.0 99.0 99.00
2011 03 05 18 50 148  6.0  6.8  1.39  6.25  5.18 999 1027.5   8.1   5.6 999.0 99.0 99.00
2011 03 05 19 50 153  6.1  7.1  1.30  6.25  4.85 999 1026.9   8.3   5.6 999.0 99.0 99.00
2011 03 05 20 50 152  5.7  6.5  1.31  5.56  4.80 999 1026.0   7.9   5.6 999.0 99.0 99.00
2011 03 05 21 50 153  5.7  6.5  1.32  6.67  4.95 999 1025.5   7.7   5.7 999.0 99.0 99.00
2011 03 05 22 50 151  7.4  8.3  1.25  5.88  4.89 999 1024.8   8.3   5.3 999.0 99.0 99.00
2011 03 05 23 50 148  7.3  8.2  1.26  5.88  4.68 999 1024.1   8.3   5.3 999.0 99.0 99.00
2011 03 06 00 50 146  7.8  9.0  1.34  6.25  4.81 999 1024.0   8.2   5.3 999.0 99.0 99.00
2011 03 06 01 50 162  7.9  9.3  1.22  5.88  4.55 999 1023.4   8.6   5.6 999.0 99.0 99.00
2011 03 06 02 50 156  9.4 10.8  1.38  5.88  4.54 999 1022.8   9.1   5.6 999.0 99.0 99.00
2011 03 06 03 50 149  8.1  9.0  1.32  6.25  4.65 999 1022.1   8.7   5.6 999.0 99.0 99.00
2011 03 06 04 50 157  6.9  7.7  1.29  6.25  4.73 999 1021.5   8.6   5.6 999.0 99.0 99.00
2011 03 06 05 50 157  6.8  7.6  1.39  6.25  4.96 999 1021.2   8.5   5.5 999.0 99.0 99.00
2011 03 06 06 50 164  6.1  6.8  1.38  7.14  5.00 999 1020.6   8.3   5.5 999.0 99.0 99.00
2011 03 06 07 50 161  7.4  8.5  1.50  7.14  4.97 999 1019.3   8.4   5.5 999.0 99.0 99.00
2011 03 06 08 50 155  7.0  8.1  1.42  7.69  4.76 999 1018.1   8.1   5.5 999.0 99.0 99.00
2011 03 06 09 50 159  7.0  7.9  1.48  7.69  4.92 999 1017.7   8.1   5.5 999.0 99.0 99.00
2011 03 06 10 50 158  7.9  9.3  1.60  7.69  5.08 999 1017.1   8.5   5.5 999.0 99.0 99.00
2011 03 06 11 50 160  7.0  8.0  1.57  6.67  5.09 999 1016.9   8.2   5.5 999.0 99.0 99.00
2011 03 06 12 50 162  7.7  8.9  1.52  7.69  4.96 999 1016.8   8.6   5.5 999.0 99.0 99.00
2011 03 06 13 50 160  8.0  9.6  1.62  6.25  4.93 999 1016.4   8.9   5.5 999.0 99.0 99.00
2011 03 06 14 50 160  6.6  7.4  1.69  7.14  5.19 999 1015.7   8.3   5.5 999.0 99.0 99.00
2011 03 06 15 50 158  7.3  8.1  1.66  8.33  5.21 999 1014.9   8.7   5.6 999.0 99.0 99.00
2011 03 06 16 50 168  5.8  6.5  1.67  6.67  5.33 999 1014.2   8.4   5.6 999.0 99.0 99.00
2011 03 06 17 50 156  6.5  7.6  1.75  8.33  5.67 999 1012.4   8.7   5.7 999.0 99.0 99.00
2011 03 06 18 50 148  7.3  8.4  1.79  8.33  5.64 999 1010.4   8.8   5.7 999.0 99.0 99.00
2011 03 06 19 50 146  8.2  9.3  1.89  7.69  5.55 999 1008.9   8.9   5.7 999.0 99.0 99.00
2011 03 06 20 50 140  8.1  9.3  1.78  8.33  5.22 999 1007.7   8.8   5.7 999.0 99.0 99.00
2011 03 06 21 50 143  9.7 11.1  1.84  6.67  5.05 999 1006.2   9.4   5.8 999.0 99.0 99.00
2011 03 06 22 50 148 11.3 13.1  2.08  8.33  5.11 999 1004.8   9.8   5.8 999.0 99.0 99.00
2011 03 06 23 50 154 10.5 12.7  2.16  8.33  5.30 999 1004.2  10.1   5.7 999.0 99.0 99.00
2011 03 07 00 50 157 11.1 13.0  2.32  8.33  5.16 999 1002.7  10.5   5.7 999.0 99.0 99.00
2011 03 07 01 50 155  9.4 10.5  2.29  6.67  5.34 999 1002.0   9.4   5.7 999.0 99.0 99.00
2011 03 07 02 50 160  9.9 11.1  2.47  7.14  5.42 999 1000.8   9.8   5.7 999.0 99.0 99.00
2011 03 07 03 50 164 11.1 13.3  2.52  9.09  5.54 999  999.1   9.9   5.6 999.0 99.0 99.00
2011 03 07 04 50 211 10.5 17.2  2.87  9.09  5.93 999  999.2   9.5   5.6 999.0 99.0 99.00
2011 03 07 05 50 266 12.1 14.4  2.89  9.09  6.20 999  999.6   7.2   5.6 999.0 99.0 99.00
2011 03 07 06 50 282 12.4 15.7  2.62  9.09  5.53 999 1001.7   5.0   5.7 999.0 99.0 99.00
2011 03 07 07 50 281 12.4 15.2  2.76 10.00  5.59 999 1003.5   4.8   5.7 999.0 99.0 99.00
2011 03 07 08 50 284 12.2 15.0  2.70 10.81  5.32 999 1005.1   4.3   5.6 999.0 99.0 99.00
2011 03 07 09 50 300 12.9 16.1  2.94 10.81  5.77 999 1006.0   3.9   5.6 999.0 99.0 99.00
2011 03 07 10 50 294 12.5 15.3  2.77 11.43  5.75 999 1008.8   3.8   5.5 999.0 99.0 99.00
2011 03 07 11 50 310 13.0 16.1  2.61 11.43  5.54 999 1008.6   3.6   5.5 999.0 99.0 99.00
2011 03 07 12 50 314 10.6 13.8  2.55 10.81  6.01 999 1011.6   3.5   5.5 999.0 99.0 99.00
2011 03 07 13 50 314 10.3 12.7  2.39 10.81  6.13 999 1013.2   3.5   5.4 999.0 99.0 99.00
2011 03 07 14 50 317 10.5 12.7  2.09 11.43  5.68 999 1014.5   3.8   5.5 999.0 99.0 99.00
2011 03 07 15 50 315  9.4 12.5  2.16 10.81  5.56 999 1015.8   4.6   5.5 999.0 99.0 99.00
2011 03 07 16 50 328  9.3 11.4  2.25 11.43  5.67 999 1016.2   4.9   5.5 999.0 99.0 99.00
2011 03 07 17 50 331 10.5 13.1  2.08 10.00  5.40 999 1016.4   5.5   5.5 999.0 99.0 99.00
2011 03 07 18 50 330 11.3 13.9  2.17 10.81  5.44 999 1016.4   5.9   5.6 999.0 99.0 99.00
2011 03 07 19 50 333 10.6 12.5  2.11 10.81  5.34 999 1017.0   6.2   5.6 999.0 99.0 99.00
2011 03 07 20 50 331  9.1 10.7  2.05 10.81  5.52 999 1017.8   6.4   5.6 999.0 99.0 99.00
2011 03 07 21 50 324  9.5 11.8  1.85 10.00  5.07 999 1019.1   6.7   5.6 999.0 99.0 99.00
2011 03 07 22 50 326  8.7 10.6  1.80 10.00  5.18 999 1020.6   6.7   5.6 999.0 99.0 99.00
2011 03 07 23 50 337  8.8 11.1  1.69 10.81  5.36 999 1021.6   6.6   5.6 999.0 99.0 99.00
2011 03 08 00 50 331  7.7 10.0  1.70 10.00  5.43 999 1022.9   6.5   5.6 999.0 99.0 99.00
2011 03 08 01 50 333  5.7  6.9  1.50 10.00  5.45 999 1024.4   6.2   5.6 999.0 99.0 99.00
2011 03 08 02 50 352  5.5  6.7  1.43 10.81  5.44 999 1025.1   5.8   5.6 999.0 99.0 99.00
2011 03 08 03 50   4  5.4  6.3  1.48 10.00  5.60 999 1026.2   5.8   5.6 999.0 99.0 99.00
2011 03 08 04 50   8  9.7 11.7  1.39 10.00  4.90 999 1025.7   5.5   5.6 999.0 99.0 99.00
2011 03 08 05 50  19 10.0 11.6  1.57 10.00  4.61 999 1026.2   4.8   5.5 999.0 99.0 99.00
2011 03 08 06 50  20  9.8 11.4  1.56 10.00  4.38 999 1026.3   4.2   5.5 999.0 99.0 99.00
2011 03 08 07 50  33  9.2 99.0 99.00 99.00 99.00 999 1026.1   3.9   5.5 999.0 99.0 99.00
2011 03 08 08 50  29  8.6 10.2  1.64  9.09  4.47 999 1027.1   3.9   5.5 999.0 99.0 99.00
2011 03 08 09 50  29  8.1  9.4  1.51 10.00  4.65 999 1028.1   3.8   5.4 999.0 99.0 99.00
2011 03 08 10 50  42  8.2  9.3  1.56  5.56  4.55 999 1028.6   3.8   5.3 999.0 99.0 99.00
2011 03 08 11 50  40  6.7  8.1  1.35  5.26  4.53 999 1030.1   3.7   5.3 999.0 99.0 99.00
2011 03 08 12 50  41  6.8  8.2  1.30 11.43  4.78 999 1031.2   3.6   5.3 999.0 99.0 99.00
2011 03 08 13 50  49  7.8  9.2  1.18  5.26  4.36 999 1031.6   3.8   5.4 999.0 99.0 99.00
2011 03 08 14 50  56  9.4 10.6  1.34  5.26  4.51 999 1031.4   3.8   5.4 999.0 99.0 99.00
2011 03 08 15 50  58  8.8 10.4 99.00 99.00 99.00 999 1031.6   3.8   5.5 999.0 99.0 99.00
2011 03 08 16 50  41  6.7  8.5  1.34  9.09  4.44 999 1032.6   4.0   5.5 999.0 99.0 99.00
2011 03 08 17 50  29  6.7  7.8  1.35  6.25  4.61 999 1032.6   3.8   5.6 999.0 99.0 99.00
2011 03 08 18 50  40  7.4  8.4  1.29  5.26  4.53 999 1031.8   3.8   5.5 999.0 99.0 99.00
2011 03 08 19 50  34  6.8  8.2  1.35  5.56  4.67 999 1032.5   3.9   5.5 999.0 99.0 99.00
2011 03 08 20 50  40  6.2  7.4  1.24  5.88  4.42 999 1032.7   3.8   5.6 999.0 99.0 99.00
2011 03 08 21 50  57  6.5  7.5  1.27  5.88  4.56 999 1032.5   3.8   5.6 999.0 99.0 99.00
2011 03 08 22 50  75  6.4  7.6  1.30  5.26  4.57 999 1032.7   3.9   5.6 999.0 99.0 99.00
2011 03 08 23 50  87  8.5  9.6 99.00 99.00 99.00 999 1032.1   4.2   5.6 999.0 99.0 99.00
2011 03 09 00 50  88  7.8  9.1 99.00 99.00 99.00 999 1033.0   4.4   5.6 999.0 99.0 99.00
2011 03 09 01 50  83  7.1  8.1 99.00 99.00 99.00 999 1033.3   4.4   5.5 999.0 99.0 99.00
2011 03 09 03 50  82  7.4  8.9 99.00 99.00 99.00 999 1033.1   4.7   5.5 999.0 99.0 99.00
2011 03 09 04 50  91  6.2  7.2 99.00 99.00 99.00 999 1033.2   4.8   5.5 999.0 99.0 99.00
2011 03 09 06 50  70  5.3  6.3  1.32  5.88  4.88 999 1032.9   5.4   5.5 999.0 99.0 99.00
2011 03 09 07 50  69  6.7  7.8 99.00 99.00 99.00 999 1031.9   5.5   5.5 999.0 99.0 99.00
2011 03 09 08 50  75  7.2  9.0 99.00 99.00 99.00 999 1031.6   5.7   5.4 999.0 99.0 99.00
2011 03 09 09 50  83  7.4  8.9  1.43  5.56  4.77 999 1032.0   5.8   5.4 999.0 99.0 99.00
2011 03 09 10 50  73  7.0  8.2 99.00 99.00 99.00 999 1032.2   5.6   5.4 999.0 99.0 99.00
2011 03 09 12 50  81  8.0 99.0 99.00 99.00 99.00 999 1032.1   6.0   5.4 999.0 99.0 99.00
2011 03 09 13 50  72  6.2  7.5 99.00 99.00 99.00 999 1033.1   6.1   5.5 999.0 99.0 99.00
2011 03 09 14 50  72  6.4  7.5  1.59  7.14  5.07 999 1032.9   6.2   5.5 999.0 99.0 99.00
2011 03 09 15 50  68  6.7 99.0 99.00 99.00 99.00 999 1032.7   5.9   5.5 999.0 99.0 99.00
2011 03 09 16 50  79  8.6 10.2  1.74  8.33  5.07 999 1031.3   6.3   5.5 999.0 99.0 99.00
2011 03 09 17 50  73  7.6  9.2  1.74  6.25  5.09 999 1031.2   6.4   5.6 999.0 99.0 99.00
2011 03 09 18 50  73  7.1  8.3  1.85  7.14  5.17 999 1030.7   6.4   5.6 999.0 99.0 99.00
2011 03 09 19 50  75  7.3  8.6  1.89  6.67  5.21 999 1030.4   6.4   5.6 999.0 99.0 99.00
2011 03 09 20 50  81  8.5  9.8  1.98  9.09  5.47 999 1029.3   6.4   5.6 999.0 99.0 99.00
2011 03 09 21 50  94  9.5 11.3  2.04  7.69  5.25 999 1028.3   6.7   5.5 999.0 99.0 99.00
2011 03 09 22 50  95  9.5 10.8  2.08  6.67  5.30 999 1028.3   7.0   5.4 999.0 99.0 99.00
2011 03 09 23 50  96 10.3 12.1  2.10  9.09  5.18 999 1027.1   7.0   5.3 999.0 99.0 99.00
2011 03 10 00 50  96 10.1 11.4 99.00 99.00 99.00 999 1026.7   7.2   5.3 999.0 99.0 99.00
2011 03 10 01 50  96  9.2 10.4  2.01  6.67  5.14 999 1026.5   7.3   5.3 999.0 99.0 99.00
2011 03 10 02 50  93  8.0  9.2  2.16  7.69  5.38 999 1026.5   7.1   5.3 999.0 99.0 99.00
2011 03 10 03 50  92  7.3  8.2  1.92  7.69  5.33 999 1025.9   7.0   5.3 999.0 99.0 99.00
2011 03 10 04 50 100  7.1  8.0  1.92  9.09  5.42 999 1025.1   7.1   5.3 999.0 99.0 99.00
2011 03 10 05 50  99  7.9  9.3  2.03  8.33  5.62 999 1024.3   7.3   5.3 999.0 99.0 99.00
2011 03 10 06 50 106  7.7  8.9  2.09 10.00  5.66 999 1023.7   7.4   5.3 999.0 99.0 99.00
2011 03 10 07 50 110  7.2  8.1  2.32  8.33  6.01 999 1022.4   7.4   5.3 999.0 99.0 99.00
2011 03 10 08 50 118  7.5  8.8  2.14  9.09  5.90 999 1021.8   8.1   5.2 999.0 99.0 99.00
2011 03 10 09 50 120  8.5  9.8  2.16  9.09  5.75 999 1020.9   8.5   5.1 999.0 99.0 99.00
2011 03 10 10 50 122  8.4  9.6  2.30  9.09  5.71 999 1020.3   8.5   5.0 999.0 99.0 99.00
2011 03 10 11 50 123  8.5  9.5  2.35  8.33  5.64 999 1020.0   8.7   5.0 999.0 99.0 99.00
2011 03 10 12 50 123  8.8 10.3  2.29  9.09  5.63 999 1019.5   8.6   5.1 999.0 99.0 99.00
2011 03 10 13 50 121  9.4 11.1  2.61  9.09  5.84 999 1018.7   8.7   5.1 999.0 99.0 99.00
2011 03 10 14 50 125  9.6 10.8  2.53  8.33  5.77 999 1018.3   8.6   5.1 999.0 99.0 99.00
2011 03 10 15 50 124 10.2 11.7  2.24  7.14  5.56 999 1017.1   9.0   5.2 999.0 99.0 99.00
2011 03 10 16 50 123 10.1 99.0 99.00 99.00 99.00 999 1016.7   9.0 999.0 999.0 99.0 99.00
2011 03 10 17 50 129  8.5  9.5  2.39  8.33  5.68 999 1016.1   8.2   5.2 999.0 99.0 99.00
2011 03 10 18 50 112  8.4  9.7  2.39  9.09  6.00 999 1014.4   8.3   5.2 999.0 99.0 99.00
2011 03 10 19 50 118  9.5 10.8  2.44  8.33  6.13 999 1012.7   8.5   5.1 999.0 99.0 99.00
2011 03 10 20 50 130  9.4 10.9  2.62  7.69  6.20 999 1011.9   8.8   5.1 999.0 99.0 99.00
2011 03 10 21 50 136 10.0 11.4  2.55  7.14  5.89 999 1011.3   9.1   5.1 999.0 99.0 99.00
2011 03 10 22 50 133 10.2 12.3  2.63  9.09  5.70 999 1010.1   9.1   5.2 999.0 99.0 99.00
2011 03 10 23 50 137 10.5 12.2  2.56  9.09  5.68 999 1009.6   9.2   5.2 999.0 99.0 99.00
2011 03 11 00 50 142 11.9 14.5  2.89  7.14  5.76 999 1008.0  10.1   5.2 999.0 99.0 99.00
2011 03 11 01 50 143 11.6 13.6  2.72  7.14  5.52 999 1007.3   9.9   5.2 999.0 99.0 99.00
2011 03 11 02 50 147 11.0 12.5  2.79  7.14  5.80 999 1006.3   9.8   5.2 999.0 99.0 99.00
2011 03 11 03 50 240  5.3  6.7  3.10  7.69  6.28 999 1008.1   8.3   5.2 999.0 99.0 99.00
2011 03 11 04 50 197  3.2  3.9  2.90  9.09  6.25 999 1008.2   7.3   5.2 999.0 99.0 99.00
2011 03 11 05 50 152  4.7  5.4  3.00  8.33  6.64 999 1008.2   7.0   5.2 999.0 99.0 99.00
2011 03 11 06 50 129  5.9  7.1  2.95  7.69  6.86 999 1007.4   7.2   5.3 999.0 99.0 99.00
2011 03 11 07 50 138  5.0  5.9  2.86  9.09  6.70 999 1006.5   7.0   5.3 999.0 99.0 99.00
2011 03 11 08 50 150  5.0  6.0  2.73  8.33  6.73 999 1007.0   6.6   5.3 999.0 99.0 99.00
2011 03 11 09 50 150  3.6  4.4  2.71  8.33  6.64 999 1007.0   6.4   5.2 999.0 99.0 99.00
2011 03 11 10 50 175  4.2  5.1  2.89  8.33  7.06 999 1008.0   6.5   5.2 999.0 99.0 99.00
2011 03 11 11 50 248  4.3  6.3  2.83  8.33  6.87 999 1008.2   7.3   5.2 999.0 99.0 99.00
2011 03 11 12 50 225  3.9  5.1  2.89  9.09  6.93 999 1008.8   6.8   5.2 999.0 99.0 99.00
2011 03 11 13 50 258  3.1  4.1  2.78  9.09  6.88 999 1009.5   6.4   5.3 999.0 99.0 99.00
2011 03 11 14 50 275  2.1  3.6  2.71  9.09  6.97 999 1009.8   6.3   5.3 999.0 99.0 99.00
2011 03 11 15 50 286  1.9  3.2  2.70  9.09  7.18 999 1010.2   6.4   5.4 999.0 99.0 99.00
2011 03 11 16 50 321  1.5  2.3  2.47  8.33  6.88 999 1009.9   6.9   5.9 999.0 99.0 99.00
2011 03 11 17 50 327  1.3  2.2  2.57  9.09  7.33 999 1009.6   7.0   6.3 999.0 99.0 99.00
2011 03 11 18 50  32  1.0  2.0  2.54 10.00  7.31 999 1009.3   7.2   6.4 999.0 99.0 99.00
2011 03 11 19 50  37  0.9  1.7  2.39 10.00  7.40 999 1009.5   7.3   6.9 999.0 99.0 99.00
2011 03 11 20 50 188  2.5  3.2  2.47 10.00  7.53 999 1009.9   7.0   6.5 999.0 99.0 99.00
2011 03 11 21 50 182  0.6  1.4  2.35  9.09  7.44 999 1010.1   7.0   6.2 999.0 99.0 99.00
2011 03 11 22 50 185  1.5  2.0  2.21  9.09  7.31 999 1010.9   7.0   6.0 999.0 99.0 99.00
2011 03 11 23 50 206  2.6  3.7  2.15  9.09  7.12 999 1012.0   6.7   5.8 999.0 99.0 99.00
2011 03 12 00 50 267  3.1  4.1  2.48  8.33  7.46 999 1012.6   7.3   5.9 999.0 99.0 99.00
2011 03 12 01 50 270  4.2  5.4  2.32  8.33  7.61 999 1013.1   7.2   5.6 999.0 99.0 99.00
2011 03 12 02 50 275  3.9  4.7  2.12  9.09  7.32 999 1013.2   7.0   5.6 999.0 99.0 99.00
2011 03 12 03 50 299  4.1  5.6  1.98 12.12  7.15 999 1013.7   6.7   5.5 999.0 99.0 99.00
2011 03 12 04 50 300  4.7  6.1  1.74 11.43  6.17 999 1013.9   6.3   5.7 999.0 99.0 99.00
2011 03 12 05 50 290  4.9  6.5  1.74 12.12  6.41 999 1014.1   6.2   5.6 999.0 99.0 99.00
2011 03 12 06 50 272  4.9  6.2  1.78 12.12  6.76 999 1014.3   6.1   5.6 999.0 99.0 99.00
2011 03 12 07 50 259  5.7  6.9  1.83 11.43  6.95 999 1014.1   6.1   5.5 999.0 99.0 99.00
2011 03 12 08 50 257  5.5  6.6  1.65 12.12  6.34 999 1014.3   6.1   5.5 999.0 99.0 99.00
2011 03 12 09 50 247  5.3  6.3  1.55 12.12  6.28 999 1014.9   5.8   5.5 999.0 99.0 99.00
2011 03 12 10 50 251  6.3  7.4  1.52 12.12  6.36 999 1015.7   5.8   5.5 999.0 99.0 99.00
2011 03 12 11 50 241  7.6  9.5  1.40 12.12  5.65 999 1016.4   5.8   5.5 999.0 99.0 99.00
2011 03 12 12 50 240  8.1  9.6  1.49 12.12  5.67 999 1016.5   6.0   5.5 999.0 99.0 99.00
2011 03 12 13 50 234  7.8  9.0  1.53 12.12  5.47 999 1016.1   6.2   5.5 999.0 99.0 99.00
2011 03 12 14 50 212  7.4  9.1  1.39 11.43  5.17 999 1015.8   6.2   5.5 999.0 99.0 99.00
2011 03 12 15 50 204  8.3  9.7  1.37 12.12  5.23 999 1015.5   6.4   5.6 999.0 99.0 99.00
2011 03 12 16 50 202  8.7 10.5  1.41 10.81  4.87 999 1015.1   6.5   5.7 999.0 99.0 99.00
2011 03 12 17 50 203  9.2 10.6  1.40 10.81  4.41 999 1014.0   6.8   5.7 999.0 99.0 99.00
2011 03 12 18 50 206  9.9 11.7  1.49 11.43  4.57 999 1013.3   6.7   5.8 999.0 99.0 99.00
2011 03 12 19 50 206 10.3 12.2  1.53 12.12  4.34 999 1012.3   6.9   5.8 999.0 99.0 99.00
2011 03 12 20 50 195 11.0 12.9  1.79  4.76  4.53 999 1010.8   6.9   5.9 999.0 99.0 99.00
2011 03 12 21 50 193 12.0 13.8  1.90  5.26  4.58 999 1010.0   7.3   5.9 999.0 99.0 99.00
2011 03 12 22 50 202  9.4 11.4  1.88  5.00  4.73 999 1011.1   7.5   5.9 999.0 99.0 99.00
2011 03 12 23 50 208  7.6  8.8  1.73  5.56  4.68 999 1011.9   7.5   5.9 999.0 99.0 99.00
2011 03 13 00 50 204  8.0  9.1  1.62 11.43  4.81 999 1012.0   7.7   5.8 999.0 99.0 99.00
2011 03 13 01 50 204  8.4  9.6  1.60 10.81  4.73 999 1012.2   8.3   5.8 999.0 99.0 99.00
2011 03 13 03 50 208 10.0 11.5  1.79  5.88  4.68 999 1011.8   8.8   5.8 999.0 99.0 99.00
2011 03 13 04 50 213  9.2 10.4  1.80  6.25  4.69 999 1011.7   8.2   5.8 999.0 99.0 99.00
2011 03 13 05 50 219 10.3 11.8  1.97  6.25  4.85 999 1011.6   8.7   5.8 999.0 99.0 99.00
2011 03 13 06 50 214  9.3 10.5  1.92  6.67  4.89 999 1011.9   8.2   5.8 999.0 99.0 99.00
2011 03 13 07 50 216  8.4  9.6  1.80  6.25  4.94 999 1011.7   7.9   5.8 999.0 99.0 99.00
2011 03 13 08 50 221  7.9  9.1  1.57  6.67  4.79 999 1012.0   7.8   5.9 999.0 99.0 99.00
2011 03 13 09 50 231  6.4  7.4  1.56  6.67  5.09 999 1012.8   7.6   5.9 999.0 99.0 99.00
2011 03 13 10 50 274  5.4  6.5  1.49 12.12  5.45 999 1014.5   7.5   6.0 999.0 99.0 99.00
2011 03 13 11 50 314  3.2  4.0  1.36  6.67  5.62 999 1015.4   7.8   6.0 999.0 99.0 99.00
2011 03 13 12 50 263  2.7  3.3  1.37 11.43  5.93 999 1016.1   7.5   6.0 999.0 99.0 99.00
2011 03 13 13 50 279  3.2  3.6  1.36  6.25  5.95 999 1016.6   7.6   6.1 999.0 99.0 99.00
2011 03 13 14 50 253  3.2  3.6  1.24 11.43  6.13 999 1017.4   8.0   6.2 999.0 99.0 99.00
2011 03 13 15 50 289  1.7  2.2  1.33 10.81  5.99 999 1017.8   8.5   6.4 999.0 99.0 99.00
2011 03 13 16 50 297  0.9  1.5  1.31  6.25  5.67 999 1018.0   8.5   6.6 999.0 99.0 99.00
2011 03 13 17 50 268  1.6  2.3  1.34 11.43  5.83 999 1018.0   8.9   6.6 999.0 99.0 99.00
2011 03 13 18 50 167  0.9  1.7  1.18 10.81  5.49 999 1018.1   9.3   7.0 999.0 99.0 99.00
2011 03 13 19 50 331  1.6  2.7  1.23 10.81  5.58 999 1018.4   9.1   7.2 999.0 99.0 99.00
2011 03 13 20 50 344  0.8  2.3  1.28 10.81  5.38 999 1018.8  10.1   7.4 999.0 99.0 99.00
2011 03 13 21 50  15  1.4  2.7  1.20 10.81  5.46 999 1019.5  10.5   7.3 999.0 99.0 99.00
2011 03 13 22 50   5  4.6  6.1  1.21 10.81  5.66 999 1020.1   9.5   6.7 999.0 99.0 99.00
2011 03 13 23 50 355  6.1  7.1  1.03 11.43  5.70 999 1020.9   8.3   6.3 999.0 99.0 99.00
2011 03 14 00 50 358  6.2  7.2  1.03 10.81  4.89 999 1022.1   7.9   6.1 999.0 99.0 99.00
2011 03 14 01 50 358  5.8  6.9  1.02 10.00  4.72 999 1023.3   7.6   6.0 999.0 99.0 99.00
2011 03 14 02 50 344  6.7  7.8  1.17 10.81  4.55 999 1023.6   7.3   5.9 999.0 99.0 99.00
2011 03 14 03 50 350  6.1  7.2  1.11 10.81  4.58 999 1024.1   6.8   5.9 999.0 99.0 99.00
2011 03 14 04 50 346  5.6  6.7  1.09 11.43  4.62 999 1024.3   6.6   6.0 999.0 99.0 99.00
2011 03 14 05 50 338  4.2  5.4  1.08 11.43  4.94 999 1024.6   6.4   5.9 999.0 99.0 99.00
2011 03 14 06 50 333  5.2  6.0  0.93 10.81  4.78 999 1024.6   6.4   6.1 999.0 99.0 99.00
2011 03 14 07 50 320  4.8  5.6  0.96 11.43  5.04 999 1024.2   6.0   6.1 999.0 99.0 99.00
2011 03 14 08 50 328  5.1  5.8  0.90 11.43  4.74 999 1024.1   5.8   6.1 999.0 99.0 99.00
2011 03 14 09 50 331  4.6  5.6  0.97 11.43  5.23 999 1024.5   5.7   6.0 999.0 99.0 99.00
2011 03 14 10 50 335  4.5  5.7  0.87 10.81  4.72 999 1025.0   5.8   6.0 999.0 99.0 99.00
