#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 02 09 50  52  9.1 10.5  1.92  7.14  5.70  70 1013.9  25.2  26.5  20.8 99.0 99.00
2017 01 02 10 50  55  7.7  9.3  2.05  7.14  5.79  83 1014.8  25.4  26.5  20.7 99.0 99.00
2017 01 02 11 50  40  7.9  9.3  1.95  7.69  5.59  71 1015.4  25.0  26.5  21.2 99.0 99.00
2017 01 02 12 50  52  8.8 10.0  1.77  7.69  5.55  70 1015.5  25.4  26.5  20.9 99.0 99.00
2017 01 02 13 50  47  8.4  9.7  1.76  7.69  5.34  54 1015.4  25.0  26.5  20.8 99.0 99.00
2017 01 02 14 50  42  9.0 10.5  1.95  7.69  5.51  76 1014.9  24.7  26.5  21.0 99.0 99.00
2017 01 02 15 50  32  6.4  7.6  1.88  6.67  5.50  63 1014.4  24.3  26.5  20.9 99.0 99.00
2017 01 02 16 50  46  8.0  9.4  1.71  6.67  5.37  72 1013.5  25.4  26.5  20.2 99.0 99.00
2017 01 02 17 50  58  8.5 10.1  1.89  7.14  5.46  61 1013.0  24.8  26.5  20.6 99.0 99.00
2017 01 02 18 50  49  8.1  9.8  1.78  7.69  5.55  69 1012.9  25.2  26.5  20.6 99.0 99.00
2017 01 02 19 50  58  8.4 10.0  1.68  7.14  5.38  50 1013.1  24.8  26.4  20.6 99.0 99.00
2017 01 02 20 50  50  8.0  9.5  1.78  6.67  5.54  64 1013.2  25.1  26.4  20.4 99.0 99.00
2017 01 02 21 50  45  7.2  9.2  1.75  7.69  5.53  63 1013.6  25.3  26.4  20.4 99.0 99.00
2017 01 02 22 50  54  7.9  9.5  1.58  9.09  5.42  82 1014.0  25.2  26.4  20.2 99.0 99.00
2017 01 02 23 50  51  8.0  9.6  1.68  7.69  5.39  75 1014.4  25.4  26.4  20.0 99.0 99.00
2017 01 03 00 50  53  8.1  9.6  1.75  7.14  5.39  54 1014.5  25.4  26.4  20.0 99.0 99.00
2017 01 03 02 50  61  7.5  8.6  1.58  7.14  5.43  69 1014.0  25.3  26.4  19.6 99.0 99.00
2017 01 03 03 50  55  6.9  8.3  1.67  7.69  5.55  69 1013.7  25.3  26.4  19.7 99.0 99.00
2017 01 03 04 50  58  6.3  7.4  1.65  7.69  5.55  75 1013.5  25.2  26.4  19.8 99.0 99.00
2017 01 03 05 50  54  6.7  8.0  1.55  7.14  5.52  70 1012.8  25.1  26.3  19.8 99.0 99.00
2017 01 03 06 50  53  6.3  7.8  1.55  7.14  5.54  71 1012.7  25.1  26.3  20.0 99.0 99.00
2017 01 03 07 50  63  6.5  7.5  1.45  7.69  5.41  79 1012.5  25.0  26.3  19.9 99.0 99.00
2017 01 03 08 50  62  6.3  7.3  1.62  7.14  5.72  68 1012.7  25.1  26.3  20.0 99.0 99.00
2017 01 03 09 50  70  6.2  7.3  1.55  7.69  5.70  67 1013.0  25.2  26.3  20.0 99.0 99.00
2017 01 03 10 50  73  6.4  7.7  1.55  7.14  5.76  74 1013.4  25.4  26.3  19.8 99.0 99.00
2017 01 03 11 50  68  5.8  7.5  1.57  7.14  5.92  75 1013.7  25.4  26.4  20.3 99.0 99.00
2017 01 03 12 50  64  5.4  6.4  1.48  7.14  5.83  67 1014.0  25.4  26.4  20.5 99.0 99.00
2017 01 03 13 50  52  5.6  7.1  1.49  8.33  5.93  97 1013.7  25.4  26.4  20.9 99.0 99.00
2017 01 03 14 50  50  5.5  6.4  1.59 12.12  6.25   1 1013.4  25.5  26.4  20.8 99.0 99.00
2017 01 03 15 50  48  5.7  6.5  1.66 12.12  6.30 339 1012.8  25.5  26.4  20.9 99.0 99.00
2017 01 03 16 50  51  6.1  7.0  1.69 12.90  6.76 326 1012.4  25.4  26.5  21.2 99.0 99.00
2017 01 03 17 50  56  5.6  6.7  1.66 12.12  6.60 334 1012.3  25.5  26.4  21.0 99.0 99.00
2017 01 03 18 50  55  5.8  6.7  1.70 12.12  6.67 343 1012.2  25.6  26.4  20.7 99.0 99.00
2017 01 03 19 50  52  6.5  7.6  1.70 12.12  7.00 353 1012.6  25.6  26.4  21.0 99.0 99.00
2017 01 03 20 50  58  6.6  7.9  1.71 12.12  6.84 333 1013.1  25.6  26.4  21.0 99.0 99.00
2017 01 03 21 50  65  7.0  8.4  1.71 11.43  6.70 328 1013.3  25.6  26.4  21.1 99.0 99.00
2017 01 03 22 50  67  7.4  8.7  1.72 10.81  6.79 335 1013.9  25.7  26.4  20.9 99.0 99.00
2017 01 03 23 50  71  7.4  8.8  1.74 12.12  6.54 337 1014.8  25.6  26.4  21.1 99.0 99.00
2017 01 04 00 50  69  7.6  8.8  1.74 11.43  6.49 331 1015.0  25.7  26.4  21.0 99.0 99.00
2017 01 04 01 50  75  7.4  9.3  1.98 12.12  6.85 335 1015.0  25.7  26.4  20.8 99.0 99.00
2017 01 04 02 50  67  7.7  8.8  1.80 12.12  6.57 339 1014.4  25.6  26.3  20.8 99.0 99.00
2017 01 04 03 50  78  7.5  8.7  1.83 12.12  6.37   5 1014.2  25.5  26.3  21.5 99.0 99.00
2017 01 04 04 50  71  6.7  8.2  1.94 12.12  6.78 341 1013.8  25.5  26.2  21.4 99.0 99.00
2017 01 04 05 50  75  6.5  8.3  1.99 12.12  6.25 347 1013.8  25.7  26.2  20.9 99.0 99.00
2017 01 04 06 50  73  6.6  7.9  1.98 12.12  6.75 360 1013.5  25.6  26.2  21.5 99.0 99.00
2017 01 04 07 50  65  6.7  7.9  2.02 12.12  6.57 345 1013.8  25.6  26.2  21.7 99.0 99.00
2017 01 04 08 50  68  7.2  8.5  1.99 12.12  6.65 359 1013.7  25.5  26.2  21.5 99.0 99.00
2017 01 04 09 50  68  7.5  9.1  2.05 12.12  6.78   8 1014.2  25.5  26.2  21.3 99.0 99.00
2017 01 04 10 50  62  6.9  8.3  2.01 12.12  6.86 357 1015.2  25.5  26.2  21.3 99.0 99.00
2017 01 04 11 50  61  7.2  8.4  1.92 11.43  6.60 341 1015.7  25.6  26.2  21.3 99.0 99.00
2017 01 04 12 50  53  6.9  8.3  1.79 12.12  6.29 344 1015.6  25.6  26.3  21.7 99.0 99.00
2017 01 04 13 50  60  7.0  8.2  1.92 11.43  6.36 344 1015.6  25.7  26.3  21.5 99.0 99.00
2017 01 04 14 50  66  7.7  9.1  2.05 11.43  6.55 352 1015.3  25.7  26.3  21.4 99.0 99.00
2017 01 04 15 50  70  7.8  9.1  1.95 11.43  6.29   3 1014.5  25.7  26.3  21.7 99.0 99.00
2017 01 04 16 50  72  7.9  9.2  1.85 12.12  6.18  16 1014.0  25.7  26.3  21.8 99.0 99.00
2017 01 04 17 50  75  8.0  9.4  1.84 12.12  6.38  18 1013.8  25.8  26.3  21.6 99.0 99.00
2017 01 04 18 50  78  8.3  9.8  1.88 11.43  6.17   1 1013.2  25.9  26.3  21.8 99.0 99.00
2017 01 04 19 50  80  8.5 10.3  1.88 10.81  6.16   5 1013.4  25.8  26.3  22.1 99.0 99.00
2017 01 04 20 50  76  9.0 10.8  2.04 11.43  6.15  11 1013.9  25.8  26.3  22.1 99.0 99.00
2017 01 04 21 50  80  8.6 10.2  2.00 11.43  5.92   6 1014.7  25.8  26.3  21.9 99.0 99.00
2017 01 04 22 50  82  8.6 10.3  1.95 11.43  5.97 350 1015.1  25.8  26.3  21.8 99.0 99.00
2017 01 04 23 50  78  9.1 10.4  2.06 10.81  6.01 357 1015.2  25.8  26.3  21.9 99.0 99.00
2017 01 05 00 50  70  9.3 10.9  2.28 11.43  6.17  15 1015.4  25.7  26.3  22.1 99.0 99.00
2017 01 05 01 50  72  8.5 10.5  2.13 10.81  6.10 357 1015.6  25.7  26.3  22.0 99.0 99.00
2017 01 05 02 50  69  9.2 10.7  2.16 10.81  6.07  19 1015.4  25.7  26.3  21.7 99.0 99.00
2017 01 05 03 50  75  8.7 10.1  2.23 10.81  6.08   7 1014.8  25.7  26.3  21.8 99.0 99.00
2017 01 05 04 50  72  9.5 11.4  2.13 12.90  6.18  28 1014.0  25.7  26.2  22.2 99.0 99.00
2017 01 05 05 50  74  9.8 11.6  2.23 12.90  6.25  21 1012.9  25.6  26.2  21.9 99.0 99.00
2017 01 05 06 50  69  9.9 11.4  2.18 12.12  6.02  28 1012.4  25.5  26.2  21.6 99.0 99.00
2017 01 05 07 50  78  9.0 11.2  2.38 12.90  6.20  30 1012.9  25.6  26.2  21.6 99.0 99.00
2017 01 05 08 50  81  8.5 10.2  2.38 11.43  6.11  24 1013.8  25.7  26.2  21.6 99.0 99.00
2017 01 05 09 50  81  8.4  9.8  2.10 12.12  6.06  22 1014.5  25.8  26.2  22.2 99.0 99.00
2017 01 05 10 50  83  9.6 11.3  2.17 12.12  6.26  18 1014.7  25.9  26.2  21.7 99.0 99.00
2017 01 05 11 50  71  9.3 11.1  2.36 12.12  6.24  25 1015.6  25.8  26.3  21.8 99.0 99.00
2017 01 05 12 50  71  8.2 10.1  2.36  6.67  6.09  84 1016.0  25.8  26.3  21.9 99.0 99.00
2017 01 05 13 50  72  9.1 10.7  2.40 12.12  6.03  30 1015.7  25.9  26.3  21.9 99.0 99.00
2017 01 05 14 50  76  8.9 10.7  2.26 10.81  6.09  18 1015.5  26.0  26.3  21.6 99.0 99.00
2017 01 05 15 50  78  8.2  9.8  2.15 12.12  5.99  18 1015.0  26.0  26.3  21.6 99.0 99.00
2017 01 05 16 50  75  7.6  9.1  2.15 11.43  5.94  21 1014.2  25.9  26.3  21.8 99.0 99.00
2017 01 05 17 50  77  8.2  9.6  2.03  6.67  5.84  78 1013.8  25.9  26.3  21.5 99.0 99.00
2017 01 05 18 50  77  7.5  8.8  1.92 11.43  5.99  35 1014.1  26.0  26.3  21.6 99.0 99.00
2017 01 05 19 50  55  8.0  9.7  2.04 11.43  6.06  27 1014.4  25.5  26.3  22.5 99.0 99.00
2017 01 05 20 50  65  8.6 10.1  2.21 11.43  6.26  21 1014.8  25.7  26.3  22.3 99.0 99.00
2017 01 05 21 50  56  8.8 11.0  2.26 11.43  6.15  37 1015.5  25.6  26.3  22.2 99.0 99.00
2017 01 05 22 50  54  9.3 10.9  2.18 11.43  5.89  17 1016.1  25.8  26.3  22.0 99.0 99.00
2017 01 05 23 50  55  8.9 10.8  2.17  6.67  5.72  70 1016.6  25.7  26.3  22.0 99.0 99.00
2017 01 06 00 50  58  8.7 10.3  2.10  7.14  5.78  79 1016.7  25.7  26.3  22.1 99.0 99.00
2017 01 06 01 50  55  8.6 10.3  2.05  7.14  5.63  62 1016.5  25.1  26.3  22.3 99.0 99.00
2017 01 06 02 50  57  9.8 11.6  2.18 10.81  5.87  17 1016.1  25.5  26.3  21.9 99.0 99.00
2017 01 06 03 50  59  9.7 12.2  2.28  6.67  5.61  57 1015.9  25.7  26.3  21.8 99.0 99.00
2017 01 06 04 50  57 10.2 12.4  2.34  6.67  5.78  54 1015.3  25.6  26.2  21.9 99.0 99.00
2017 01 06 05 50  53 10.7 12.7  2.37  7.14  5.96  60 1014.5  25.5  26.2  21.8 99.0 99.00
2017 01 06 06 50  49 10.4 12.2  2.45  7.14  6.05  59 1014.3  25.4  26.3  21.5 99.0 99.00
2017 01 06 07 50  54 10.2 12.0  2.47  7.14  5.97  62 1014.4  25.4  26.2  21.4 99.0 99.00
2017 01 06 08 50  62  9.2 10.9  2.43  7.14  6.04  60 1014.4  25.4  26.2  21.4 99.0 99.00
2017 01 06 09 50  70  8.1 10.2  2.28  7.14  6.06  71 1014.9  25.5  26.2  21.7 99.0 99.00
2017 01 06 10 50  56  9.8 11.6  2.23 11.43  6.11  21 1015.7  25.5  26.2  21.5 99.0 99.00
2017 01 06 11 50  55  8.8 10.5  2.28  6.67  6.05  66 1016.6  25.6  26.2  21.7 99.0 99.00
2017 01 06 12 50  58  9.1 10.6  2.21 11.43  6.06  22 1016.8  25.7  26.2  21.5 99.0 99.00
2017 01 06 13 50  63  8.7 10.0  2.16  7.14  5.91  60 1016.7  25.7  26.3  21.3 99.0 99.00
2017 01 06 14 50  44  9.3 10.9  2.24  7.14  5.87  69 1016.1  25.7  26.3  21.2 99.0 99.00
2017 01 06 15 50  53  8.8 10.3  2.45 12.12  6.38  20 1015.5  25.7  26.3  21.1 99.0 99.00
2017 01 06 16 50  53  8.4  9.8  2.25 11.43  6.13  20 1014.8  25.6  26.3  20.9 99.0 99.00
2017 01 06 17 50  59  8.5 10.2  2.29 10.81  6.33 360 1014.4  25.6  26.3  20.7 99.0 99.00
2017 01 06 18 50  57  9.2 10.4  2.22 10.81  6.32  14 1014.7  25.5  26.3  20.9 99.0 99.00
2017 01 06 19 50  55  8.4  9.9  2.25  7.69  6.12  71 1015.4  25.6  26.3  20.5 99.0 99.00
2017 01 06 20 50  58  8.2  9.8  2.30  7.69  6.47  71 1015.7  25.6  26.3  20.9 99.0 99.00
2017 01 06 21 50  51  8.8 11.1  2.41 10.81  6.57  15 1016.2  25.4  26.2  21.5 99.0 99.00
2017 01 06 22 50  48  9.6 11.7  2.45  7.14  6.49  60 1016.5  25.4  26.2  21.2 99.0 99.00
2017 01 06 23 50  54 10.0 11.7  2.54 11.43  6.39  20 1016.7  25.5  26.2  20.3 99.0 99.00
2017 01 07 00 50  55  9.0 10.6  2.71 14.81  6.75  49 1016.6  25.5  26.2  20.6 99.0 99.00
2017 01 07 01 50  52  9.3 10.8  2.52 12.90  6.42  32 1016.3  25.5  26.2  20.0 99.0 99.00
2017 01 07 02 50  51  8.8 11.1  2.48 12.90  6.43  28 1015.9  25.4  26.2  20.7 99.0 99.00
2017 01 07 03 50  46 10.5 12.0  2.49 14.81  6.15   6 1015.4  25.0  26.2  21.2 99.0 99.00
2017 01 07 04 50  53 10.3 12.0  2.42 14.81  6.34  22 1015.0  25.0  26.2  20.9 99.0 99.00
2017 01 07 05 50  36  9.9 11.4  2.38  6.67  6.28  50 1014.7  24.9  26.2  20.5 99.0 99.00
2017 01 07 06 50  36  9.6 11.9  2.47 13.79  6.40  38 1014.6  25.0  26.1  19.8 99.0 99.00
2017 01 07 07 50  40  9.5 11.0  2.82 11.43  6.63  28 1014.7  25.0  26.1  18.9 99.0 99.00
2017 01 07 08 50  45  9.9 11.5  2.70  7.14  6.69  53 1015.1  25.0  26.1  18.9 99.0 99.00
2017 01 07 09 50  41  9.5 11.2  2.47 12.90  6.47  31 1015.8  25.0  26.1  19.0 99.0 99.00
2017 01 07 10 50  44  9.2 11.1  2.46 13.79  6.27  27 1016.3  25.0  26.1  18.9 99.0 99.00
2017 01 07 11 50  46 10.2 11.8  2.71  7.14  6.56  46 1016.8  25.0  26.1  19.7 99.0 99.00
2017 01 07 12 50  45  9.9 11.7  2.67 13.79  6.29  23 1017.1  25.1  26.1  18.2 99.0 99.00
2017 01 07 13 50  44 10.6 12.2  2.64 12.90  6.27  34 1016.8  25.1  26.2  17.0 99.0 99.00
2017 01 07 14 50  55  8.1  9.7  2.65 14.81  6.33  17 1016.6  25.1  26.2  17.7 99.0 99.00
2017 01 07 15 50  55  6.9  9.6  2.64 13.79  6.59  24 1015.6  25.2  26.2  18.1 99.0 99.00
2017 01 07 16 50  44  7.6  9.2  2.55 13.79  6.79  29 1014.6  25.0  26.2  19.1 99.0 99.00
2017 01 07 17 50  47  7.5  9.7  2.58 13.79  7.07  28 1013.9  25.0  26.2  19.4 99.0 99.00
2017 01 07 18 50  50  9.5 11.5  2.36 12.90  6.42  18 1013.5  25.1  26.2  18.9 99.0 99.00
2017 01 07 19 50  48  8.7 10.5  2.42 13.79  6.38  29 1013.6  25.2  26.1  18.7 99.0 99.00
2017 01 07 20 50  41  8.8 10.4  2.55 12.90  6.57  27 1014.0  25.1  26.1  18.2 99.0 99.00
2017 01 07 21 50  43  8.1  9.9  2.40 13.79  6.63  27 1014.7  25.2  26.1  18.1 99.0 99.00
2017 01 07 22 50  51  8.0  9.7  2.32 13.79  6.54  34 1015.2  25.1  26.1  18.2 99.0 99.00
2017 01 07 23 50  53  7.7  9.3  2.42 12.90  6.50  26 1015.7  25.1  26.1  18.0 99.0 99.00
2017 01 08 00 50  61  9.2 11.5  2.27 13.79  6.77  17 1015.7  25.1  26.1  18.0 99.0 99.00
2017 01 08 01 50  57  8.5  9.9  2.31 13.79  6.49  12 1015.4  24.9  26.1  18.1 99.0 99.00
2017 01 08 02 50  55  7.7  9.8  2.22 12.90  6.36  31 1014.8  24.8  26.0  18.0 99.0 99.00
2017 01 08 03 50  58  6.8  8.4  2.24 12.12  6.33  17 1014.7  24.8  26.0  17.8 99.0 99.00
2017 01 08 04 50  50  5.3  6.6  2.34 12.90  6.51  18 1014.4  24.7  26.0  18.1 99.0 99.00
2017 01 08 05 50  51  6.8  8.6  2.40 12.90  6.87  25 1013.7  24.4  26.0  18.9 99.0 99.00
2017 01 08 06 50  55  5.2  6.6  2.26  7.14  6.68  50 1013.7  24.5  26.0  18.6 99.0 99.00
2017 01 08 07 50  53  5.8  7.2  2.04 12.90  6.71   9 1013.7  24.3  26.0  19.2 99.0 99.00
2017 01 08 08 50  47  5.7  7.1  1.97 12.12  6.59  19 1014.4  23.2  26.0  20.0 99.0 99.00
2017 01 08 09 50  68  7.1  8.6  2.11 12.12  6.80  17 1014.8  23.9  26.0  20.4 99.0 99.00
2017 01 08 10 50  46  8.1  9.3  2.06  7.14  6.39  50 1015.6  23.5  26.0  20.4 99.0 99.00
2017 01 08 11 50  58  8.2 10.1  1.95 12.12  6.23  11 1016.3  23.9  26.1  20.3 99.0 99.00
2017 01 08 12 50  68  9.9 11.6  1.93 12.90  6.08   8 1016.4  22.7  26.1  20.6 99.0 99.00
2017 01 08 13 50  75 10.2 11.6  2.14 12.90  6.01   5 1016.3  22.0  26.1  20.4 99.0 99.00
2017 01 08 14 50  61  7.6  9.0  2.23 11.43  6.33  16 1015.7  24.5  26.1  19.3 99.0 99.00
2017 01 08 15 50  58  8.8 10.9  2.43  6.67  6.23  49 1014.6  24.8  26.1  19.4 99.0 99.00
2017 01 08 16 50  56  7.8  9.7  2.24 12.12  6.17   2 1013.9  24.6  26.1  18.9 99.0 99.00
2017 01 08 17 50  66  7.2  9.2  2.45  8.33  6.50  20 1013.3  24.3  26.2  18.9 99.0 99.00
2017 01 08 18 50  48  7.8  9.3  2.38  8.33  6.42  21 1013.3  25.2  26.2  18.2 99.0 99.00
2017 01 08 19 50  65  8.1  9.9  2.38 12.12  6.52 343 1013.6  24.7  26.2  19.1 99.0 99.00
2017 01 08 20 50  59  7.9  9.7  2.25  8.33  6.44  29 1013.9  25.0  26.2  19.5 99.0 99.00
2017 01 08 21 50  61  8.0  9.5  2.48  9.09  6.53  35 1014.8  24.8  26.2  19.6 99.0 99.00
2017 01 08 22 50  64  8.4  9.7  2.48 12.12  6.64  21 1015.3  25.0  26.2  19.0 99.0 99.00
2017 01 08 23 50  62  8.3 10.0  2.26  7.69  6.49  40 1015.7  25.0  26.2  19.3 99.0 99.00
2017 01 09 00 50  67  8.8 10.1  2.47  8.33  6.37  30 1015.7  24.7  26.1  19.8 99.0 99.00
2017 01 09 01 50  64  8.6 10.2  2.33  8.33  6.38  34 1015.2  24.6  26.1  20.0 99.0 99.00
2017 01 09 02 50  68  8.6 10.1  2.26  9.09  6.26  20 1014.6  24.8  26.1  19.1 99.0 99.00
2017 01 09 03 50  60 10.5 11.8  2.24  8.33  6.01  32 1013.8  24.7  26.1  18.9 99.0 99.00
2017 01 09 04 50  65  7.4  8.7  2.11 10.81  6.09  26 1013.6  24.5  26.1  18.9 99.0 99.00
2017 01 09 05 50  54  6.6  8.0  2.12  8.33  6.46  34 1013.2  24.4  26.1  18.7 99.0 99.00
2017 01 09 06 50  51  6.1  7.3  1.99  9.09  6.16  29 1013.0  24.2  26.1  18.7 99.0 99.00
2017 01 09 07 50  55  7.5  9.6  2.22  8.33  6.52  22 1012.9  23.9  26.1  19.1 99.0 99.00
2017 01 09 08 50  88  6.6  8.1  2.07  8.33  6.34  30 1013.0  22.9  26.1  19.5 99.0 99.00
2017 01 09 09 50  77  4.9  6.1  2.09  8.33  6.31  34 1013.9  23.5  26.1  19.7 99.0 99.00
2017 01 09 10 50  71  6.0  7.9  2.05  7.69  6.44  38 1014.6  24.5  26.1  18.4 99.0 99.00
2017 01 09 11 50  81  5.1  7.3  2.01  7.69  6.24  37 1015.3  22.6  26.1  19.0 99.0 99.00
2017 01 09 12 50  73  4.2  6.1  2.08  8.33  6.48  22 1015.4  24.5  26.2  18.3 99.0 99.00
2017 01 09 13 50  69  6.3  7.3  2.05  9.09  6.52  24 1015.1  24.7  26.2  18.2 99.0 99.00
2017 01 09 14 50  63  4.7  5.8  2.02  8.33  6.51  29 1014.6  24.5  26.3  18.7 99.0 99.00
2017 01 09 15 50  56  4.0  5.1  2.01  8.33  6.73  24 1013.7  24.4  26.3  18.5 99.0 99.00
2017 01 09 16 50  69  6.1  9.0  1.97 10.81  6.99  25 1012.9  22.7  26.3  18.6 99.0 99.00
2017 01 09 17 50  40  1.3  2.1  2.00 10.00  6.78  22 1012.3  24.5  26.4  18.9 99.0 99.00
2017 01 09 18 50  56  6.3  7.8  1.91  9.09  6.64  23 1011.8  24.6  26.3  19.3 99.0 99.00
2017 01 09 19 50  46  5.0  6.1  2.18 10.00  6.98  36 1012.4  24.8  26.3  18.5 99.0 99.00
2017 01 09 20 50  44  4.6  5.8  2.10  9.09  6.75  25 1012.9  24.4  26.2  19.0 99.0 99.00
2017 01 09 21 50  65  7.6  9.5  1.97  9.09  6.60  33 1013.3  22.6  26.1  20.0 99.0 99.00
2017 01 09 22 50  42  6.5  8.0  1.94 10.00  6.44  29 1014.0  24.1  26.1  19.6 99.0 99.00
2017 01 09 23 50  46  6.6  7.7  1.92  9.09  6.33  20 1014.2  24.0  26.1  20.1 99.0 99.00
2017 01 10 00 50  54  5.1  6.3  1.99 11.43  6.78  15 1014.3  24.3  26.1  18.6 99.0 99.00
2017 01 10 01 50  29  7.8  9.5  2.05 11.43  6.85  40 1013.8  23.4  26.1  20.5 99.0 99.00
2017 01 10 02 50  42  5.9  7.0  1.96 11.43  6.43  43 1013.6  23.4  26.1  19.9 99.0 99.00
2017 01 10 03 50  50  4.1  5.0  1.88 10.00  6.44  28 1013.4  23.3  26.1  19.8 99.0 99.00
2017 01 10 04 50  83  3.6  4.4  1.95 10.81  6.70  38 1012.9  23.0  26.0  19.4 99.0 99.00
2017 01 10 05 50  71  2.2  3.0  1.88 11.43  6.82  39 1012.0  23.3  26.0  19.4 99.0 99.00
2017 01 10 06 50  45  4.1  5.2  1.87 10.00  6.98  40 1011.4  23.5  26.0  19.6 99.0 99.00
2017 01 10 07 50  57  5.6  7.0  1.97 10.81  7.22  37 1011.5  24.1  26.0  18.6 99.0 99.00
2017 01 10 08 50  54  6.1  7.5  1.84 11.43  7.02  31 1011.5  24.2  26.0  19.1 99.0 99.00
2017 01 10 09 50  67  5.8  6.8  1.85 10.81  6.75  51 1011.9  24.1  26.0  19.2 99.0 99.00
2017 01 10 10 50  63  6.1  7.5  1.80 10.81  6.76  35 1012.7  24.4  26.0  19.3 99.0 99.00
2017 01 10 11 50  64  6.7  8.2  1.84 10.81  6.73  40 1013.3  24.4  26.0  19.6 99.0 99.00
2017 01 10 12 50  80  6.1  7.1  1.91 10.81  6.74  40 1013.6  24.7  26.1  19.1 99.0 99.00
