#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 08 13 10 00  87  5.0  6.0  0.70  3.70 99.00  71 1017.1  28.3  29.5 999.0 99.0 99.00
2017 08 13 10 10  93  5.3  6.5 99.00 99.00 99.00 999 1017.2  28.3 999.0 999.0 99.0 99.00
2017 08 13 10 20  92  5.4  6.6 99.00 99.00 99.00 999 1017.2  28.4 999.0 999.0 99.0 99.00
2017 08 13 10 30  89  5.6  6.5 99.00 99.00 99.00 999 1017.4  28.4 999.0 999.0 99.0 99.00
2017 08 13 10 40  81  5.9  7.4 99.00 99.00 99.00 999 1017.5  28.4 999.0 999.0 99.0 99.00
2017 08 13 10 50  83  6.0  7.1 99.00 99.00 99.00 999 1017.5  28.5 999.0 999.0 99.0 99.00
2017 08 13 11 00  87  6.5  7.9  0.70  3.50 99.00  69 1017.5  28.6  29.5 999.0 99.0 99.00
2017 08 13 11 10  86  6.2  7.3 99.00 99.00 99.00 999 1017.6  28.7 999.0 999.0 99.0 99.00
2017 08 13 11 20  85  6.4  7.6 99.00 99.00 99.00 999 1017.7  28.7 999.0 999.0 99.0 99.00
2017 08 13 11 30  86  6.5  7.6 99.00 99.00 99.00 999 1017.8  28.8 999.0 999.0 99.0 99.00
2017 08 13 11 40  85  6.2  7.3 99.00 99.00 99.00 999 1017.9  28.7 999.0 999.0 99.0 99.00
2017 08 13 11 50  78  6.7  7.6 99.00 99.00 99.00 999 1018.0  28.6 999.0 999.0 99.0 99.00
2017 08 13 12 00  78  6.8  8.1  0.70  3.70 99.00  67 1018.0  28.5  29.5 999.0 99.0 99.00
2017 08 13 12 10  82  6.7  7.8 99.00 99.00 99.00 999 1018.1  28.6 999.0 999.0 99.0 99.00
2017 08 13 12 20  84  6.8  8.1 99.00 99.00 99.00 999 1018.2  28.7 999.0 999.0 99.0 99.00
2017 08 13 12 30  86  6.6  8.2 99.00 99.00 99.00 999 1018.2  28.6 999.0 999.0 99.0 99.00
2017 08 13 12 40  93  7.0  8.4 99.00 99.00 99.00 999 1018.4  28.8 999.0 999.0 99.0 99.00
